question,answer,contexts,ground_truth,context_precision,answer_relevancy,context_recall,faithfulness,answer_similarity,context_entity_recall,answer_correctness
O que é o Plano de Respeito à Diversidade da UnB?,"Desculpe, mas eu não sei te responder. O contexto fornecido não menciona nenhum plano relacionado a respeito à diversidade específico para a Universidade de Brasília (UnB). Os detalhes apresentados se referem principalmente ao processo de reintegração e estrutura administrativa da instituição.","['outra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada um\ndos dois períodos letivos subsequentes, ou, ainda, cum-\npra plano de estudo elaborado por um(a) professor(a).\nO plano de estudo consiste de um planejamento mínimo\nde um ano com as disciplinas a serem cursadas com\nprobabilidade de êxito pelo(a) discente.\nO ideal, claro, é cuidar para não entrar em risco de des-\nligamento. Mas se for desligado(a), você ainda terá uma\nchance de reestabelecer seu vínculo com a UnB por\nmeio do processo de reintegração.\n48\nReintegração\nAo ser oficialmente comunicado(a) sobre seu desliga-GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)nos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-']","O Plano de Respeito à Diversidade da UnB estabelece diretrizes para promover a inclusão, o respeito às diferenças e o combate à discriminação, visando garantir um ambiente universitário plural e acolhedor.",0.0,0.0,0.0,0.3333333333333333,0.8835974511154809,0.0,0.22089936277887023
Quais são os serviços de apoio oferecidos pela UnB para estudantes com necessidades específicas?,"Os serviços de apoio oferecidos pela Universidade de Brasília (UnB) para estudantes com necessidades específicas incluem:

1. **Política de Assistência Estudantil**: A UnB possui uma Política de Assistência Estudantil que visa garantir a permanência dos alunos socioeconomicamente vulneráveis e/ou em risco social. Essa política engloba diversos programas, como:
   - **Programa Bolsa Alimentação no Restaurante Universitário**: Oferece refeições gratuitas aos estudantes com baixa renda.
   - **Programa Moradia Estudantil da Graduação (PME-G)**: Disponibiliza moradias para estudantes que necessitem de apoio na instalação e adaptação ao ambiente universitário.

2. **Acolhimento e Integração**: A UnB promove diversas iniciativas de integração e acolhimento, como:
   - **Atividades específicas realizadas pelos cursos**: Alguns departamentos organizam atividades para auxiliar na adaptação dos estudantes ao ritmo acadêmico.
   - **Cursos extracurriculares**: Oferecem conteúdos relevantes para a futura profissão do aluno, contribuindo para sua formação integral.

3. **Semana Universitária**: É um evento anual promovido pelo Departamento de Extensão (DEX) que visa integrar os estudantes e proporcionar uma experiência mais enriquecedora durante o período inicial da graduação.

4. **Regras e Prazos**: É importante que os alunos socioeconomicamente vulneráveis estejam atentos às regras e prazos para participar desses programas, garantindo assim a obtenção dos benefícios oferecidos pela UnB.

Essas iniciativas visam proporcionar um ambiente mais inclusivo e equitativo, permitindo que todos os estudantes possam ter acesso aos recursos necessários para sua formação acadêmica.","['permanência dos(as) estudantes socioeconomicamen-\nte vulneráveis e/ou em risco social na UnB. Esses pro-\ngramas oferecem desde instalações para moradia até\nalimentação, passando por auxílios em dinheiro para\nmanutenção das necessidades básicas. Essas ações\nconstituem a Política de Assistência Estudantil da UnB.\nSe você se enquadra nessa situação, precisa ficar aten-\nto(a) às regras e prazos para participar desses progra-\nmas e ter direito aos benefícios.\nAlguns exemplos de programas estão listados abaixo.\nPrograma Bolsa Alimentação no Restaurante\nUniversitário\nPrograma Moradia Estudantil da Graduação (PME-\n-G) nas modalidades Auxílio Moradia, Vaga naPreciso Ao:\nde ajuda Ss\nNa UnB, a gente caminha junto, sempre. Por isso, há\nvárias iniciativas de integração e acolhimento. Alguns\ncursos realizam atividades específicas para auxiliar na\nadaptação ao ritmo de vida no ensino superior. Tam-\nbém podem acontecer cursos extracurriculares com\nconteúdos ou aspectos relevantes da prática da sua O\nfutura profissão. Esses cursos e acolhimento ocor- O\nrem mais comumente durante a Semana Universitária,\nevento anual da UnB promovida pelo DEX. Consulte\no(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)']","A UnB oferece serviços como acompanhamento especializado, materiais didáticos adaptados e intérpretes de Libras para estudantes com necessidades específicas, por meio de programas de acessibilidade e inclusão.",,,,,0.8822280782550208,0.0,
Como funcionam as avaliações docentes na UnB?,"As avaliações docentes na Universidade de Brasília (UnB) são fundamentais para o processo de ensino e aprendizagem. Elas podem ser realizadas por meio de diversas estratégias, que variam conforme a disciplina e o curso específico.

Geralmente, as avaliações incluem provas escritas ou orais, trabalhos individuais ou em grupo, apresentações, testes intercalados, entre outros formatos. O objetivo é avaliar não apenas o conhecimento adquirido pelos alunos, mas também suas habilidades de compreensão crítica e aplicação do conteúdo.

É importante notar que a frequência presencial nas aulas é considerada uma parte significativa da avaliação, pois a presença ativa no processo ensino-aprendizagem contribui para o entendimento dos conteúdos. No entanto, as ausências justificadas não são penalizadas na contagem de frequência mínima obrigatória.

Para ter mais informações sobre as avaliações específicas do seu curso, é recomendável acessar o Plano Pedagógico e Curricular (PPC) do seu curso no portal público do SIGAA (Sistema Integrado de Gestão Acadêmica da UnB). Este documento detalha os critérios de avaliação para cada componente curricular.

Lembre-se que as normas podem variar entre diferentes cursos, então é sempre bom consultar o professor ou a coordenação do curso para obter informações mais precisas sobre as avaliações específicas do seu programa acadêmico.","['oficiais expressas em resoluções, instruções, circulares\ne similares. E, como a UnB está sempre em movimento,\nem todos os sentidos — incluindo a evolução constante\nnos processos e entendimentos envolvendo a gradua-\nção —, é necessário sempre acompanhar de perto to-\ndas as atualizações formais que forem implementadas\nenquanto você for estudante da Instituição.\n1. Entrei na UnB, e agora?\n&. Meu curso\n3. Matrícula\nX. Avaliaçãotambém são levadas em consideração\ncomo ausências efetivas para o cômputo\nda frequência mínima obrigatória.\nAs normas da UnB não preveem a\nfrequência na condição de estudante\nouvinte. Ou seja, para frequentar umaestratégias para o ensino, a aprendizagem e a avalia-\nção. Você pode acessar o PPC do seu curso no portal\npúblico do SIGAA.\nEstrutura curricular\n(currículo do curso)\nO currículo do seu curso, basicamente, indica quais são\nos componentes curriculares que você precisa cursar\npara obter o diploma: é, portanto, o que dá a cara do seu\ncurso, definindo, em parte, qual será seu perfil profissio-\nnal depois de formado(a). As estruturas curriculares são\nconstruídas com base nas leis e nas orientações especí-\nficas do MEC e estão em constante atualização. Ou seja,\na estrutura curricular pode ser alterada enquanto você\nestiver na UnB e, nesse caso, é sempre interessante mi-']","As avaliações docentes na UnB são realizadas por meio de instrumentos como questionários respondidos pelos estudantes, com o objetivo de avaliar a qualidade do ensino e aprimorar as práticas pedagógicas.",0.0,0.8915777292339625,0.0,0.0,0.8741754504172218,0.16666666638888888,
"Como obter documentos oficiais da UnB, como históricos e declarações?","Para obter documentos oficiais da UnB, como o histórico escolar ou declarações, você pode seguir os seguintes passos:

1. Histórico Escolar: Você pode solicitar seu histórico escolar diretamente pelo Sistema Eletrônico de Informação (SEI). Através dessa plataforma, é possível gerar um documento que reúne informações acadêmicas a seu respeito no âmbito do seu curso.

2. Declarações: Para obter declarações oficiais, você também pode utilizar o SEI. Nele, você encontrará opções para solicitar diversas formas de declaração, como declaração de matrícula ativa ou inativa, declaração de aproveitamento de estudos, entre outras.

3. Peticionamento Eletrônico: Se a declaração que você precisa não está disponível no SEI, pode ser necessário fazer um peticionamento eletrônico. Isso envolve abrir um processo no SEI e descrever o motivo da sua solicitação de forma clara.

4. Canais Formais: Além do SEI, há outros canais formais para registros acadêmicos. Por exemplo, você pode conversar diretamente com professores(as), coordenador(a) ou demais servidores(as) do seu curso. No entanto, é importante lembrar que essas informações também podem ser obtidas através de documentos oficiais gerados pelo SEI.

5. Ouvidoria: Se precisar de registros mais específicos ou se tiver alguma dúvida sobre o processo, pode acessar a Ouvidoria da UnB. O site www.ouvidoria.unb.br fornece informações sobre como funciona esse canal formal e como entrar em contato com os ouvidores.

Lembre-se de que todos os documentos oficiais emitidos pela UnB são eletrônicos e possuem sistemas que permitem atestar a autenticidade, garantindo assim a integridade das informações contidas neles.","['de, todos os documentos oficiais da UnB são eletrônicos,\ncom sistemas que permitem atestar a autenticidade.\nPeticionamento eletrônico\nPeticionamento eletrônico é uma forma que o(a) próprio(a)\nestudante tem de abrir um processo no Sistema Eletrônico\nde Informação (SEI). Essa opção está disponível para al-\ngumas solicitações, como solicitações de aproveitamento\nde estudos, reintegração e trancamento justificado.\nHistórico escolar\nEsse é o documento que reúne informações acadêmi-\ncas a seu respeito no âmbito do seu curso, tais como\nano e forma de ingresso, componentes cursados, men-\nções, trancamentos etc. É possível obter o históricomas também conversando diretamente com professo-\nres(as), coordenador(a) e demais servidores(as). Além\ndisso, há um canal formal para registros dessa nature-\nza: a Ouvidoria da UnB. Acesse www.ouvidoria.unb.br e\nveja como funciona.oficiais expressas em resoluções, instruções, circulares\ne similares. E, como a UnB está sempre em movimento,\nem todos os sentidos — incluindo a evolução constante\nnos processos e entendimentos envolvendo a gradua-\nção —, é necessário sempre acompanhar de perto to-\ndas as atualizações formais que forem implementadas\nenquanto você for estudante da Instituição.\n1. Entrei na UnB, e agora?\n&. Meu curso\n3. Matrícula\nX. Avaliação']","Os documentos oficiais, como histórico escolar, declarações e diplomas, podem ser solicitados por meio da Secretaria de Administração Acadêmica (SAA) ou pelo sistema SIGAA, respeitando os prazos e procedimentos.",0.0,,0.0,,0.8438243647532413,0.1999999996,
Quais são as opções de assistência socioeconômica disponíveis para estudantes na UnB?,"As opções de assistência socioeconômica disponíveis para estudantes socioeconomicamente vulneráveis e/ou em risco social na UnB incluem:

1. Programa Bolsa Alimentação no Restaurante Universitário: Este programa oferece auxílio financeiro para a compra de refeições no restaurante universitário, garantindo acesso à alimentação adequada.

2. Programa Moradia Estudantil da Graduação (PMEG): Disponibiliza moradias para estudantes que necessitem de apoio nesse aspecto, com modalidades como Auxílio Moradia e Vaga na PMEG.

3. Auxílios em dinheiro: Para atender às necessidades básicas dos estudantes, a UnB oferece auxílios financeiros que podem ser utilizados conforme necessário.

Estas iniciativas fazem parte da Política de Assistência Estudantil da UnB, cujo objetivo é garantir o direito à educação para todos os alunos, independentemente das condições socioeconômicas. É importante que os estudantes interessados em participar desses programas estejam atentos às regras e prazos estabelecidos para cada uma delas.","['permanência dos(as) estudantes socioeconomicamen-\nte vulneráveis e/ou em risco social na UnB. Esses pro-\ngramas oferecem desde instalações para moradia até\nalimentação, passando por auxílios em dinheiro para\nmanutenção das necessidades básicas. Essas ações\nconstituem a Política de Assistência Estudantil da UnB.\nSe você se enquadra nessa situação, precisa ficar aten-\nto(a) às regras e prazos para participar desses progra-\nmas e ter direito aos benefícios.\nAlguns exemplos de programas estão listados abaixo.\nPrograma Bolsa Alimentação no Restaurante\nUniversitário\nPrograma Moradia Estudantil da Graduação (PME-\n-G) nas modalidades Auxílio Moradia, Vaga naPreciso Ao:\nde ajuda Ss\nNa UnB, a gente caminha junto, sempre. Por isso, há\nvárias iniciativas de integração e acolhimento. Alguns\ncursos realizam atividades específicas para auxiliar na\nadaptação ao ritmo de vida no ensino superior. Tam-\nbém podem acontecer cursos extracurriculares com\nconteúdos ou aspectos relevantes da prática da sua O\nfutura profissão. Esses cursos e acolhimento ocor- O\nrem mais comumente durante a Semana Universitária,\nevento anual da UnB promovida pelo DEX. Consulte\no(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-opção igualmente incrível é ingressar\nem projetos, programas e ações de\nextensão, nos quais se vê a interface\nentre a Universidade e a sociedade,\ncom a aplicação de conhecimento\nnos âmbitos científico, tecnológico,\nPara saber mais sobre a iniciação científica ou so-\nbre a extensão, acesse os sites do Decanato de\nPós-Graduação (DPG): www.dpg.unb.br e do De-\ncanato de Extensão (DEX): www.dex.unb.br.\nartístico,\npolítico,\nde forma\nesportivo,\neducacional e cultural,\ninterdisciplinar e interprofissional.\nEsses projetos oportunizam identificar\ncomo os conhecimentos que\nproduzimos podem contribuir para\nmelhorar a vida da nossa comunidade,\nmostram, também, que outras formas']","A UnB oferece opções de assistência socioeconômica, como bolsas de permanência, auxílios alimentação, moradia e transporte, voltados para estudantes em situação de vulnerabilidade social.",,0.9173192137322165,,0.75,0.895576724996539,0.0,0.47389418124913474
Como solicitar a dispensa de disciplina na UnB por já ter cursado conteúdo equivalente em outra instituição?,"Para solicitar a dispensa de uma disciplina na UnB por já ter cursado conteúdo equivalente em outra instituição, você deve seguir estes passos:

1. Solicite o aproveitamento de estudos: Você precisará apresentar um pedido formal para análise das disciplinas cursadas em outras instituições de ensino superior.

2. Colegiado do curso: O pedido será analisado pelo colegiado do seu curso, que compreende professores especialistas na área e representantes estudantis.

3. Ementas comparadas: As ementas da disciplina cursada fora da UnB serão comparadas com a disciplina equivalente no currículo da universidade.

4. Análise de equivalência: Os professores especialistas avaliarão se o conteúdo das disciplinas é suficientemente semelhante para justificar a dispensa.

5. Decisão do colegiado: Após análise, o colegiado emitirá uma decisão sobre a possibilidade de dispensa ou aproveitamento parcial da disciplina.

6. Documentação: Certifique-se de manter todos os documentos relacionados ao curso cursado em outras instituições para facilitar o processo.

Lembre-se que é importante solicitar esse tipo de aproveitamento nos semestres iniciais do seu curso, pois pode haver restrições se feito posteriormente.","['site wyw.deg.unb.br.\n43\nAproveitamento de disciplinas\ncursadas em outra instituição de\nensino superior\nSim, é possível aproveitar disciplinas que você já tenha\nfeito fora da UnB, caso elas sejam equivalentes em con-\nteúdo e em duração. Para isso, você deverá solicitar o\naproveitamento de estudos, requerendo a análise de to-\ndas as disciplinas cursadas com aprovação na instituição\nde origem. A análise e a comparação das ementas são\nfeitas pelos(as) professores(as) especialistas na área.\nPor fim, não espere demais para solicitar aproveita-\nmentos, pois só é possível fazer isso nos semestres\niniciais do curso!\n3€ IMPORTANTE: Não é possível aproveitar disciplinashistórico.\nIMPORTANTE: Apesar de os componentes que compõem\numa cadeia de seletividade serem integralizados como opta-\ntivos, o não cumprimento da condição em horas relacionadas\nà cadeia impede a conclusão do curso pelo(a) estudante.\nDisciplinas equivalentes\nComo a UnB tem muitos cursos de graduação, com múl-\ntiplas estruturas, alguns componentes curriculares, espe-\ncialmente disciplinas, são semelhantes em ementa e carga\nhorária, ou seja, abordam, em grande parte, os mesmos\nconteúdos. Nesses casos, pode haver registro de equiva-\nlência entre elas, o que significa que, ao cursar uma, você\nserá dispensado(a) da outra. A equivalência pode ocorrerparticipar das discussões no âmbito desses órgãos (em\ntodos há representação estudantil).\nRevisão de menção\nCaso discorde da menção que recebeu, você deverá\npreencher o formulário de revisão de menção, incluindo\na justificativa para o pedido, e anexar qualquer docu-\nmento que julgar pertinente para embasar seu pedido.\nO processo é aberto na própria secretaria do curso ou\nda sua unidade acadêmica e, a partir da data da solici-\ntação, o(a) professor(a) dispõe de 15 dias corridos para\nanalisar o pedido.\nCaso a solicitação não seja atendida, você poderá inter-\npor recurso às instâncias superiores da UnB, na seguin-\nte ordem: colegiado do curso, conselho do instituto ou']",A dispensa de disciplina pode ser solicitada quando o estudante comprova ter cursado conteúdo equivalente em outra instituição. O pedido deve ser formalizado junto à coordenação do curso com documentação comprobatória.,,,,,0.9106092301976068,0.0,
Como a UnB lida com a inclusão e diversidade?,"Desculpe, mas eu não sei te responder. A informação fornecida no contexto não aborda diretamente como a UnB lida com a inclusão e diversidade.","['Preciso Ao:\nde ajuda Ss\nNa UnB, a gente caminha junto, sempre. Por isso, há\nvárias iniciativas de integração e acolhimento. Alguns\ncursos realizam atividades específicas para auxiliar na\nadaptação ao ritmo de vida no ensino superior. Tam-\nbém podem acontecer cursos extracurriculares com\nconteúdos ou aspectos relevantes da prática da sua O\nfutura profissão. Esses cursos e acolhimento ocor- O\nrem mais comumente durante a Semana Universitária,\nevento anual da UnB promovida pelo DEX. Consulte\no(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-nos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-tes virtuais de aprendizagem. Curtam este espaço amplo\nde ousadia, de diálogo, de debate e de democracia.\nNão deixem escapar as diversas oportunidades de tro-\nca de conhecimentos e de pesquisa que a UnB oferece.\nUm dos diferenciais da nossa Universidade é o currículo\ninterdisciplinar. Se entreguem à experiência da inicia-\nção científica e participem da nossa tradicional Semana\nUniversitária.\nFiquem atentos também às atividades de extensão, que\npermitem uma aproximação única da sociedade, com\narte, ciência, inovação e desenvolvimento social. As\ndisciplinas optativas e de módulo livre são trilhas para\nnovas vivências e descobertas.\nCada semestre é chance única para que vocês aumen-']","A UnB promove a inclusão e a diversidade por meio de políticas afirmativas, programas de assistência estudantil e ações de combate à discriminação e ao preconceito em todas as suas formas.",0.0,0.0,0.0,0.0,0.8811273156211836,0.249999999375,0.2202818289052959
Como solicitar matrícula em disciplinas optativas na UnB?,"Desculpe, mas eu não sei te responder. A informação fornecida no contexto não aborda como solicitar matrícula em disciplinas optativas especificamente. O texto explica o processo geral de matrícula e rematrícula, bem como as etapas do processo, mas não detalha como se inscrever em disciplinas optativas.","['de matrícula, acesse www.deg.unb.br.\nSolicitou matrícula, mas, depois do pro-\ncessamento, não conseguiu a vaga?\nCalma, você terá a chance de fazer nova\nsolicitação, para isso O processo ocorre\nem fases, conforme descrito a seguir.\nEtapas da matrícula\nO processo de solicitação da matrícula ocorre em duas\netapas (matrícula e rematrícula), seguidas por um mo-\nmento de matrícula extraordinária.\nNa primeira etapa (matrícula), você solicitará vaga\nnas turmas disponibilizadas. Após o processamento, é\npublicado o resultado indicando quais vagas você de\nfato conseguiu.\nA segunda etapa (rematrícula) é o momento de tentar\nestratégias alternativas, pois essa etapa nada mais éetc.) ocorre de forma diferente no semestre de ingresso\n(primeiro semestre). Basicamente, a própria UnB reali-\nza a matrícula dos(as) calouros(as) nos componentes\ncurriculares, mas a partir do segundo semestre as(os)\nestudantes são responsáveis pelo processo de solicita-\nção de matrícula em componentes curriculares.\nSe você ingressou por meio de Transferência Facultati-\nva (TF) ou por Portador de Diploma de Curso Superior\n(DCS), a matrícula nas disciplinas do primeiro semes-\ntre será um pouco diferente, isso porque é provável\nque você não precise cursar as disciplinas do primei-\nro semestre do curso. Nesse caso, fique atento(a) às\norientações encaminhadas para o seu e-mail. Mas nãode, todos os documentos oficiais da UnB são eletrônicos,\ncom sistemas que permitem atestar a autenticidade.\nPeticionamento eletrônico\nPeticionamento eletrônico é uma forma que o(a) próprio(a)\nestudante tem de abrir um processo no Sistema Eletrônico\nde Informação (SEI). Essa opção está disponível para al-\ngumas solicitações, como solicitações de aproveitamento\nde estudos, reintegração e trancamento justificado.\nHistórico escolar\nEsse é o documento que reúne informações acadêmi-\ncas a seu respeito no âmbito do seu curso, tais como\nano e forma de ingresso, componentes cursados, men-\nções, trancamentos etc. É possível obter o histórico']","A matrícula em disciplinas optativas pode ser solicitada pelo sistema SIGAA/Matrícula Web, observando os critérios de disponibilidade de vagas, pré-requisitos e limites de créditos permitidos.",,0.0,,0.6666666666666666,0.8881845290383154,0.0,0.22204613225957884
Como funciona o sistema de tutoria na UnB?,"O sistema de tutoria na Universidade de Brasília (UnB) é um programa de apoio acadêmico que visa à melhoria da qualidade do ensino e da aprendizagem, contribuindo para a redução dos índices de reprovação e evasão. Este programa envolve estudantes mais experientes e com desempenho acadêmico destacado, que auxiliam outros(as) estudantes na integração à universidade e no potencializado da aprendizagem.

A tutoria é coordenada pedagogicamente por docentes e integra as ações do Decanato de Ensino de Graduação (DEG). Os tutores são geralmente alunos que já demonstraram excelência acadêmica, sendo selecionados através de processos específicos. Eles auxiliam os estudantes na organização do planejamento acadêmico, no desenvolvimento de habilidades de aprendizagem e na resolução de problemas relacionados ao desempenho acadêmico.

Para acessar mais informações sobre a tutoria da UnB, você pode visitar o site www.deg.unb.br/monitoria-caa.","['mas também conversando diretamente com professo-\nres(as), coordenador(a) e demais servidores(as). Além\ndisso, há um canal formal para registros dessa nature-\nza: a Ouvidoria da UnB. Acesse www.ouvidoria.unb.br e\nveja como funciona.só é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.nos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-']","O sistema de tutoria na UnB oferece orientação acadêmica e acompanhamento para os estudantes, auxiliando no desenvolvimento de habilidades e no planejamento da trajetória acadêmica.",0.9999999999,0.8875407066355668,1.0,,0.874317963597308,0.16666666638888888,
Quais são os requisitos e processos para mudança de curso na UnB?,"Desculpe, mas eu não sei te responder. Os requisitos e processos para mudança de curso na UnB não foram mencionados no contexto fornecido. O documento apresentado trata principalmente dos requisitos para a formatura e da estrutura curricular do curso de graduação, sem abordar mudanças entre cursos ou departamentos.","['GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)Formatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-ficas do MEC e estão em constante atualização. Ou seja,\na estrutura curricular pode ser alterada enquanto você\nestiver na UnB e, nesse caso, é sempre interessante mi-\ngrar para o novo currículo, pois ele será mais moderno\ne aderente às normas mais atuais, mas é possível con-\ntinuar no currículo que estava vigente no momento do']","A mudança de curso pode ser solicitada por meio da Transferência Facultativa, um processo seletivo interno, desde que o estudante cumpra os requisitos estabelecidos pela UnB e pelo curso desejado.",0.0,0.0,0.0,0.3333333333333333,0.8848561549338876,0.3333333322222222,0.2212140387334719
Como acessar e usar a plataforma APRENDER 3 da UnB?,"Para acessar e usar a plataforma APRENDER 3 da Universidade de Brasília (UnB), siga os passos abaixo:

1. Acesse o site do Centro de Educação a Distância (CEAD) através do endereço www.cead.unb.br.
2. Na página inicial, você encontrará informações sobre como acessar e utilizar a plataforma APRENDER 3. Normalmente, é necessário se cadastrar ou logar com suas credenciais da UnB.
3. Uma vez logado, você terá acesso a diversas funcionalidades, incluindo salas virtuais de disciplinas onde são disponibilizados materiais digitais de apoio, ferramentas de comunicação e salas de webconferência.

Lembre-se que o APRENDER 3 é um ambiente virtual de aprendizagem (AVA) que visa facilitar a interação entre professores e alunos, permitindo a realização de atividades educacionais online.","['O APRENDER 3 possibilita a criação\nde salas virtuais de disciplinas, em\nque são disponibilizados materiais di-\ngitais de apoio, ferramentas de comu-\nnicação, salas de webconferência e\ndiversos outros recursos. A unidade\nresponsável pela gestão do ambiente\nAPRENDER é o Centro de Educação a\nDistância (CEAD) e você pode ter mais\ninformações sobre esse ambiente em\nwww.cead.unb.br. Por meio desse link,\nvocê também poderá tirar dúvidas sobrenos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-9) Início das aulas \nConsultar Calendário Acadêmico por Atividades e \nconferir data do Inspira UnB. \nConsultar Calendário Acadêmico por Atividades \ne conferir data do início das aulas. \nEm caso de dúvidas sobre Office 365, acessar: \nsupport.office.com']","A plataforma APRENDER 3 é o ambiente virtual de aprendizagem da UnB baseado no software Moodle. É acessada com o login institucional e permite acompanhar materiais, atividades e webconferências das disciplinas online.",0.9999999999,0.9434507526832556,1.0,0.5,0.9429604735996644,0.14285714265306124,0.4857401183999161
