question,answer,contexts,ground_truth,context_precision,answer_relevancy,context_recall,faithfulness,answer_similarity,context_entity_recall,answer_correctness
Quais são as opções de assistência socioeconômica disponíveis para estudantes na UnB?,"A UnB oferece várias opções de assistência socioeconômica para estudantes em situação vulnerável ou risco social. Alguns exemplos desses programas incluem:

*   Programa Bolsa Alimentação no Restaurante Universitário: esse programa fornece auxílio alimentar aos estudantes que necessitam de apoio financeiro para manter suas necessidades básicas.
*   Programa Moradia Estudantil da Graduação (PME-G): esse programa oferece auxílio moradia, vaga na precária ou outros benefícios para estudantes que precisam de abrigo.","['permanência dos(as) estudantes socioeconomicamen-\nte vulneráveis e/ou em risco social na UnB. Esses pro-\ngramas oferecem desde instalações para moradia até\nalimentação, passando por auxílios em dinheiro para\nmanutenção das necessidades básicas. Essas ações\nconstituem a Política de Assistência Estudantil da UnB.\nSe você se enquadra nessa situação, precisa ficar aten-\nto(a) às regras e prazos para participar desses progra-\nmas e ter direito aos benefícios.\nAlguns exemplos de programas estão listados abaixo.\nPrograma Bolsa Alimentação no Restaurante\nUniversitário\nPrograma Moradia Estudantil da Graduação (PME-\n-G) nas modalidades Auxílio Moradia, Vaga naPreciso Ao:\nde ajuda Ss\nNa UnB, a gente caminha junto, sempre. Por isso, há\nvárias iniciativas de integração e acolhimento. Alguns\ncursos realizam atividades específicas para auxiliar na\nadaptação ao ritmo de vida no ensino superior. Tam-\nbém podem acontecer cursos extracurriculares com\nconteúdos ou aspectos relevantes da prática da sua O\nfutura profissão. Esses cursos e acolhimento ocor- O\nrem mais comumente durante a Semana Universitária,\nevento anual da UnB promovida pelo DEX. Consulte\no(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-opção igualmente incrível é ingressar\nem projetos, programas e ações de\nextensão, nos quais se vê a interface\nentre a Universidade e a sociedade,\ncom a aplicação de conhecimento\nnos âmbitos científico, tecnológico,\nPara saber mais sobre a iniciação científica ou so-\nbre a extensão, acesse os sites do Decanato de\nPós-Graduação (DPG): www.dpg.unb.br e do De-\ncanato de Extensão (DEX): www.dex.unb.br.\nartístico,\npolítico,\nde forma\nesportivo,\neducacional e cultural,\ninterdisciplinar e interprofissional.\nEsses projetos oportunizam identificar\ncomo os conhecimentos que\nproduzimos podem contribuir para\nmelhorar a vida da nossa comunidade,\nmostram, também, que outras formas']","A UnB oferece opções de assistência socioeconômica, como bolsas de permanência, auxílios alimentação, moradia e transporte, voltados para estudantes em situação de vulnerabilidade social.",0.9999999999,0.8891386612116876,,,0.90834378983712,0.16666666638888888,
Como solicitar a dispensa de disciplina na UnB por já ter cursado conteúdo equivalente em outra instituição?,"Para solicitar a dispensa de disciplina na UnB por já ter cursado conteúdo equivalente em outra instituição, você precisará seguir os seguintes passos:

Primeiramente, é necessário verificar se as disciplinas cursadas fora da UnB são equivalentes em conteúdo e duração às que estão sendo oferecidas no seu curso. Para isso, você pode entrar em contato com a secretaria do seu curso ou unidade acadêmica para obter mais informações.

Se as disciplinas forem consideradas equivalentes, você precisará solicitar o aproveitamento de estudos, requerendo a análise de todas as disciplinas cursadas com aprovação na instituição de origem. A análise e a comparação das ementas serão feitas pelos professores especialistas na área.

É importante lembrar que só é possível fazer isso nos semestres iniciais do curso, portanto não espere demais para solicitar aproveitamentos.

Além disso, é fundamental verificar se as disciplinas equivalentes forem registradas como tais pela UnB, pois nesses casos você será dispensado da outra disciplina. A equivalência pode ocorrer entre disciplinas de diferentes cursos ou estruturas dentro da UnB.

Se você discordar da menção que recebeu, é possível solicitar a revisão de menção preenchendo o formulário correspondente e anexando qualquer documento relevante para embasar seu pedido. O processo será analisado pelo(a) professor(a) responsável, que terá 15 dias corridos para responder.

Caso a solicitação não seja atendida, você poderá interpor recurso às instâncias superiores da UnB, na seguinte ordem: colegiado do curso, conselho do instituto ou reitoria.","['site wyw.deg.unb.br.\n43\nAproveitamento de disciplinas\ncursadas em outra instituição de\nensino superior\nSim, é possível aproveitar disciplinas que você já tenha\nfeito fora da UnB, caso elas sejam equivalentes em con-\nteúdo e em duração. Para isso, você deverá solicitar o\naproveitamento de estudos, requerendo a análise de to-\ndas as disciplinas cursadas com aprovação na instituição\nde origem. A análise e a comparação das ementas são\nfeitas pelos(as) professores(as) especialistas na área.\nPor fim, não espere demais para solicitar aproveita-\nmentos, pois só é possível fazer isso nos semestres\niniciais do curso!\n3€ IMPORTANTE: Não é possível aproveitar disciplinashistórico.\nIMPORTANTE: Apesar de os componentes que compõem\numa cadeia de seletividade serem integralizados como opta-\ntivos, o não cumprimento da condição em horas relacionadas\nà cadeia impede a conclusão do curso pelo(a) estudante.\nDisciplinas equivalentes\nComo a UnB tem muitos cursos de graduação, com múl-\ntiplas estruturas, alguns componentes curriculares, espe-\ncialmente disciplinas, são semelhantes em ementa e carga\nhorária, ou seja, abordam, em grande parte, os mesmos\nconteúdos. Nesses casos, pode haver registro de equiva-\nlência entre elas, o que significa que, ao cursar uma, você\nserá dispensado(a) da outra. A equivalência pode ocorrerparticipar das discussões no âmbito desses órgãos (em\ntodos há representação estudantil).\nRevisão de menção\nCaso discorde da menção que recebeu, você deverá\npreencher o formulário de revisão de menção, incluindo\na justificativa para o pedido, e anexar qualquer docu-\nmento que julgar pertinente para embasar seu pedido.\nO processo é aberto na própria secretaria do curso ou\nda sua unidade acadêmica e, a partir da data da solici-\ntação, o(a) professor(a) dispõe de 15 dias corridos para\nanalisar o pedido.\nCaso a solicitação não seja atendida, você poderá inter-\npor recurso às instâncias superiores da UnB, na seguin-\nte ordem: colegiado do curso, conselho do instituto ou']",A dispensa de disciplina pode ser solicitada quando o estudante comprova ter cursado conteúdo equivalente em outra instituição. O pedido deve ser formalizado junto à coordenação do curso com documentação comprobatória.,0.9999999999,,,,0.9120692384041793,0.0,
Como a UnB lida com a inclusão e diversidade?,"A Universidade de Brasília (UnB) tem uma política de inclusão e diversidade muito forte. Ela busca promover um ambiente acadêmico acolhedor e inclusivo para todos os estudantes, independentemente da sua origem, gênero, orientação sexual, raça ou deficiência.

A UnB oferece várias iniciativas para garantir a inclusão de todos os estudantes. Isso inclui cursos extracurriculares que abordam temas relevantes à prática profissional e atividades específicas para ajudar na adaptação ao ritmo de vida no ensino superior.

Além disso, a UnB tem um compromisso com a diversidade e inclusão. Ela busca promover uma cultura de respeito e acolhimento, onde todos os estudantes se sintam valorizados e incluídos.

A Semana Universitária é um evento anual que reforça esses valores. Durante essa semana, ocorrem atividades e eventos que buscam promover a integração entre os estudantes, além de abordar temas relevantes à sociedade.

A UnB também oferece polos de educação a distância para garantir que todos os estudantes tenham acesso às oportunidades educacionais. Isso inclui salas de aula, anfiteatros, laboratórios, auditórios, jardins, bibliotecas, quadras e ambientes virtuais de aprendizagem.

A UnB é um lugar onde todos os estudantes podem se sentir em casa, onde eles possam trocar conhecimentos, debater ideias e participar de atividades que promovem a inclusão e diversidade.","['Preciso Ao:\nde ajuda Ss\nNa UnB, a gente caminha junto, sempre. Por isso, há\nvárias iniciativas de integração e acolhimento. Alguns\ncursos realizam atividades específicas para auxiliar na\nadaptação ao ritmo de vida no ensino superior. Tam-\nbém podem acontecer cursos extracurriculares com\nconteúdos ou aspectos relevantes da prática da sua O\nfutura profissão. Esses cursos e acolhimento ocor- O\nrem mais comumente durante a Semana Universitária,\nevento anual da UnB promovida pelo DEX. Consulte\no(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-nos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-tes virtuais de aprendizagem. Curtam este espaço amplo\nde ousadia, de diálogo, de debate e de democracia.\nNão deixem escapar as diversas oportunidades de tro-\nca de conhecimentos e de pesquisa que a UnB oferece.\nUm dos diferenciais da nossa Universidade é o currículo\ninterdisciplinar. Se entreguem à experiência da inicia-\nção científica e participem da nossa tradicional Semana\nUniversitária.\nFiquem atentos também às atividades de extensão, que\npermitem uma aproximação única da sociedade, com\narte, ciência, inovação e desenvolvimento social. As\ndisciplinas optativas e de módulo livre são trilhas para\nnovas vivências e descobertas.\nCada semestre é chance única para que vocês aumen-']","A UnB promove a inclusão e a diversidade por meio de políticas afirmativas, programas de assistência estudantil e ações de combate à discriminação e ao preconceito em todas as suas formas.",0.9999999999,0.9227984426812763,0.6666666666666666,,0.8564524254373586,0.14285714265306124,
Como solicitar matrícula em disciplinas optativas na UnB?,"Para solicitar matrícula em disciplinas optativas na Universidade de Brasília (UnB), você precisará acessar o sistema eletrônico da instituição, que pode ser encontrado no endereço www.deg.unb.br. 

Após acessar o sistema, você precisará realizar a solicitação de matrícula nas disciplinas optativas desejadas. É importante verificar se as disciplinas escolhidas estão disponíveis e se há vagas disponíveis para cada uma delas.

Além disso, é recomendável verificar os requisitos específicos da UnB para a matrícula em disciplinas optativas, pois eles podem variar dependendo do semestre e do ano letivo. 

Se você tiver alguma dúvida ou precisar de mais informações, é possível entrar em contato com o setor de ensino da UnB ou acessar as orientações disponíveis no sistema eletrônico.","['de matrícula, acesse www.deg.unb.br.\nSolicitou matrícula, mas, depois do pro-\ncessamento, não conseguiu a vaga?\nCalma, você terá a chance de fazer nova\nsolicitação, para isso O processo ocorre\nem fases, conforme descrito a seguir.\nEtapas da matrícula\nO processo de solicitação da matrícula ocorre em duas\netapas (matrícula e rematrícula), seguidas por um mo-\nmento de matrícula extraordinária.\nNa primeira etapa (matrícula), você solicitará vaga\nnas turmas disponibilizadas. Após o processamento, é\npublicado o resultado indicando quais vagas você de\nfato conseguiu.\nA segunda etapa (rematrícula) é o momento de tentar\nestratégias alternativas, pois essa etapa nada mais éetc.) ocorre de forma diferente no semestre de ingresso\n(primeiro semestre). Basicamente, a própria UnB reali-\nza a matrícula dos(as) calouros(as) nos componentes\ncurriculares, mas a partir do segundo semestre as(os)\nestudantes são responsáveis pelo processo de solicita-\nção de matrícula em componentes curriculares.\nSe você ingressou por meio de Transferência Facultati-\nva (TF) ou por Portador de Diploma de Curso Superior\n(DCS), a matrícula nas disciplinas do primeiro semes-\ntre será um pouco diferente, isso porque é provável\nque você não precise cursar as disciplinas do primei-\nro semestre do curso. Nesse caso, fique atento(a) às\norientações encaminhadas para o seu e-mail. Mas nãode, todos os documentos oficiais da UnB são eletrônicos,\ncom sistemas que permitem atestar a autenticidade.\nPeticionamento eletrônico\nPeticionamento eletrônico é uma forma que o(a) próprio(a)\nestudante tem de abrir um processo no Sistema Eletrônico\nde Informação (SEI). Essa opção está disponível para al-\ngumas solicitações, como solicitações de aproveitamento\nde estudos, reintegração e trancamento justificado.\nHistórico escolar\nEsse é o documento que reúne informações acadêmi-\ncas a seu respeito no âmbito do seu curso, tais como\nano e forma de ingresso, componentes cursados, men-\nções, trancamentos etc. É possível obter o histórico']","A matrícula em disciplinas optativas pode ser solicitada pelo sistema SIGAA/Matrícula Web, observando os critérios de disponibilidade de vagas, pré-requisitos e limites de créditos permitidos.",0.9999999999,,,,0.8737594428204287,0.0,
Como funciona o sistema de tutoria na UnB?,"O sistema de tutoria na Universidade de Brasília (UnB) é um programa de apoio acadêmico que visa à melhoria da qualidade do ensino e da aprendizagem. Trata-se de uma ação do Decanato de Ensino de Graduação (DEG) que busca reduzir os índices de reprovação e evasão na instituição.

Nesse contexto, estudantes mais experientes e com destacado desempenho acadêmico são selecionados para atuar como tutores. Eles são responsáveis por auxiliar outros estudantes a se integrarem à universidade e a potencializarem a aprendizagem, sob a coordenação pedagógica docente.

O programa de tutoria é uma oportunidade para os estudantes mais experientes compartilharem suas experiências e conhecimentos com colegas menos experientes. Além disso, também permite que os alunos mais novos tenham acesso a orientação e apoio acadêmico, o que pode contribuir significativamente para sua aprendizagem e sucesso na universidade.

É importante notar que o sistema de tutoria na UnB é uma iniciativa que visa à melhoria da qualidade do ensino e da aprendizagem. Portanto, é um recurso valioso para os estudantes que buscam obter um bom desempenho acadêmico e se desenvolverem como indivíduos.","['mas também conversando diretamente com professo-\nres(as), coordenador(a) e demais servidores(as). Além\ndisso, há um canal formal para registros dessa nature-\nza: a Ouvidoria da UnB. Acesse www.ouvidoria.unb.br e\nveja como funciona.só é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.nos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-']","O sistema de tutoria na UnB oferece orientação acadêmica e acompanhamento para os estudantes, auxiliando no desenvolvimento de habilidades e no planejamento da trajetória acadêmica.",0.9999999999,,0.75,,0.8712697481654341,,
Quais são os requisitos e processos para mudança de curso na UnB?,"A mudança de curso na Universidade de Brasília (UnB) envolve alguns passos importantes. Antes de mais nada, é necessário verificar se o novo curso escolhido está disponível no momento da solicitação e se há vagas disponíveis.

Os requisitos para a mudança de curso são os seguintes:

- O estudante deve estar regularmente matriculado na UnB;
- Ter concluído pelo menos 50% do total de créditos do curso original, ou ter sido aprovado em todos os componentes curriculares obrigatórios até o momento da solicitação;
- Possuir nota média mínima de 3,0 nos componentes curriculares do curso que deseja abandonar.

Quanto ao processo, é necessário seguir os seguintes passos:

1. **Solicitação**: O estudante deve solicitar a transferência para o novo curso por meio do SIGAA (Sistema Integrado de Gestão do Ensino da UnB). É importante verificar se há vagas disponíveis no curso desejado.
2. **Aprovação**: A solicitação será analisada e, se atendidas as condições acima, aprovada pelo Decano do Instituto ou Faculdade de origem e destino.
3. **Matrícula**: Após a aprovação, o estudante precisará realizar a matrícula no novo curso por meio do SIGAA.
4. **Revalidação de créditos**: O estudante precisará revalidar os créditos obtidos nos componentes curriculares do curso original que forem compatíveis com o novo curso.

É importante notar que a mudança de curso pode afetar a carga horária total e a duração do curso. Portanto, é fundamental consultar o Decano do Instituto ou Faculdade de origem e destino para obter orientação específica sobre os requisitos e processos envolvidos.

Além disso, é sempre recomendável verificar as informações atualizadas no site da UnB ou contatar a Secretaria Acadêmica do Instituto ou Faculdade de origem e destino para obter informações mais precisas e atuais.","['GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)Formatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-ficas do MEC e estão em constante atualização. Ou seja,\na estrutura curricular pode ser alterada enquanto você\nestiver na UnB e, nesse caso, é sempre interessante mi-\ngrar para o novo currículo, pois ele será mais moderno\ne aderente às normas mais atuais, mas é possível con-\ntinuar no currículo que estava vigente no momento do']","A mudança de curso pode ser solicitada por meio da Transferência Facultativa, um processo seletivo interno, desde que o estudante cumpra os requisitos estabelecidos pela UnB e pelo curso desejado.",0.9999999999,,0.6666666666666666,,0.8560962975344539,0.4999999975,
Como acessar e usar a plataforma APRENDER 3 da UnB?,"Para acessar e usar a plataforma APRENDER 3 da Universidade de Brasília (UnB), você pode seguir os seguintes passos:

1. Acesse o site do Centro de Educação à Distância (CEAD) da UnB, que é responsável pela gestão do ambiente APRENDER: www.cead.unb.br.
2. Clique em ""APRENDER"" ou ""Plataforma APRENDER 3"" para acessar a plataforma.
3. Insira suas credenciais de acesso (usuário e senha) para entrar na plataforma.
4. Uma vez dentro da plataforma, você poderá criar salas virtuais de disciplinas, acessar materiais digitais de apoio, ferramentas de comunicação, salas de webconferência e outros recursos disponíveis.

Se tiver alguma dúvida sobre a utilização da plataforma APRENDER 3 ou precisar de ajuda adicional, você pode consultar o site do CEAD ou entrar em contato com os técnicos responsáveis pela manutenção da plataforma. Além disso, é importante verificar o Calendário Acadêmico por Atividades para conferir a data do início das aulas e planejar sua utilização da plataforma de acordo.","['O APRENDER 3 possibilita a criação\nde salas virtuais de disciplinas, em\nque são disponibilizados materiais di-\ngitais de apoio, ferramentas de comu-\nnicação, salas de webconferência e\ndiversos outros recursos. A unidade\nresponsável pela gestão do ambiente\nAPRENDER é o Centro de Educação a\nDistância (CEAD) e você pode ter mais\ninformações sobre esse ambiente em\nwww.cead.unb.br. Por meio desse link,\nvocê também poderá tirar dúvidas sobrenos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-9) Início das aulas \nConsultar Calendário Acadêmico por Atividades e \nconferir data do Inspira UnB. \nConsultar Calendário Acadêmico por Atividades \ne conferir data do início das aulas. \nEm caso de dúvidas sobre Office 365, acessar: \nsupport.office.com']","A plataforma APRENDER 3 é o ambiente virtual de aprendizagem da UnB baseado no software Moodle. É acessada com o login institucional e permite acompanhar materiais, atividades e webconferências das disciplinas online.",0.9999999999,,1.0,,0.9281661936245904,0.3333333322222222,
O que é o Programa de Avaliação Seriada (PAS) da UnB?,"O Programa de Avaliação Sériada (PAS) da UnB é um sistema de avaliação contínua e progressiva, implementado pela Universidade de Brasília. Esse programa visa monitorar e avaliar o desempenho dos estudantes ao longo do curso, em vez de apenas realizar uma única avaliação final.

O PAS permite que os estudantes sejam avaliados periodicamente, com base nos componentes curriculares obrigatórios do seu curso. Isso ajuda a identificar áreas de força e fraqueza, permitindo ajustes no processo de ensino-aprendizado para melhorar a qualidade da educação oferecida pela UnB.

Além disso, o PAS também facilita a gestão dos créditos e das disciplinas pelos estudantes, pois permite que eles sejam avaliados em diferentes momentos do curso. Isso pode ser especialmente útil para os estudantes que precisam de mais tempo para consolidar seus conhecimentos ou que enfrentem dificuldades em determinadas áreas.

É importante notar que o PAS é uma ferramenta importante para a UnB, pois ajuda a garantir que os estudantes estejam alcançando os objetivos do curso e sejam preparados para as carreiras que pretendem seguir.","['oficiais expressas em resoluções, instruções, circulares\ne similares. E, como a UnB está sempre em movimento,\nem todos os sentidos — incluindo a evolução constante\nnos processos e entendimentos envolvendo a gradua-\nção —, é necessário sempre acompanhar de perto to-\ndas as atualizações formais que forem implementadas\nenquanto você for estudante da Instituição.\n1. Entrei na UnB, e agora?\n&. Meu curso\n3. Matrícula\nX. AvaliaçãoSIGAA -— Sistema de Administração de Atividades Acadêmicas\nTCC — trabalho de conclusão de curso\nTCE — termo de compromisso de estágio\nTJ — trancamento parcial de matrícula excepcional e justificado\nTR — trancamento parcial de matrícula ou trancamento automático de disciplina\nUAB — Universidade Aberta do Brasil\nUnB — Universidade de BrasíliaFormatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-']","O Programa de Avaliação Seriada (PAS) é um processo seletivo da UnB realizado em três etapas ao longo do ensino médio, com provas anuais que avaliam o desempenho dos candidatos.",0.9999999999,0.8933069444531916,1.0,,0.9125609482225221,0.3333333322222222,
Quais são os procedimentos para a colação de grau e emissão de diploma na UnB?,"Para realizar a colação de grau e obter o diploma da Universidade de Brasília (UnB), o estudante deve cumprir alguns requisitos. Em primeiro lugar, é necessário ser aprovado em todos os componentes curriculares obrigatórios do curso e integralizar o número de horas exigidas.

Além disso, o estudante deve participar da outorga de grau, que é uma cerimônia formal organizada pelos institutos e faculdades da UnB. Nesse momento, o estudante receberá seu título de graduado(a).

Para iniciar os trâmites da formatura, o estudante deve encaminhar via SIGAA (Sistema Integrado de Gestão do Ensino, Administração e Atividades Acadêmicas) seu RG (Registro Geral) e o comprovante de conclusão do ensino médio.

A colação de grau é uma cerimônia formal que pode ser realizada em situações especiais, sob justificativa. Nesse caso, é necessário solicitar a outorga antecipada, que é regulamentada por Resolução própria da UnB. A comissão formada para esse fim avaliará o caso e indicará as condições para o estudante obter seu título antecipadamente.

É importante ressaltar que os procedimentos para a colação de grau e emissão de diploma são regulamentados pela UnB, e os estudantes devem seguir as regras estabelecidas pela instituição.","['Formatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)forma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-\nções especiais, sob justificativa (Por exemplo, imagine\npassar em um concurso para nível superior e ser con-\nvocado(a) dias antes da formatura!). Nesse caso, soli-\ncita-se a outorga antecipada, que é regulamentada por\nResolução própria e segue várias regras, que, em re-\nsumo, referem-se à necessidade de avaliação do caso\npor uma comissão formada para esse fim. Essa comis-\nsão vai indicar as condições para você conseguir seu\ntítulo antecipadamente (o que pode incluir realização de\nprovas de conhecimento e trabalhos complementares).']","A colação de grau é o evento oficial que marca a conclusão do curso, momento em que o estudante recebe o diploma. Os procedimentos incluem a solicitação formal da colação e a verificação dos requisitos acadêmicos.",0.9999999999,,,,0.900776436670316,0.0,
Como funcionam os trancamentos de matrícula na UnB?,"Os trancamentos de matrícula na Universidade de Brasília (UnB) são procedimentos que permitem aos estudantes suspender suas atividades acadêmicas por um período determinado. Existem dois tipos principais de trancamento: o Trancamento Geral de Matrícula (TGM) e o Trancamento Parcial de Matrícula.

O TGM é a suspensão geral de todas as atividades pelo período de um semestre letivo. Todo(a) estudante da UnB tem direito de fazer esse trancamento duas vezes apenas, seja consecutiva ou não, sendo considerado o TGM automático. Além disso, existe também o TGM justificado (TGMJ), que é solicitado por razão de força maior, como questões de saúde. Nesse caso, a suspensão se dá por motivo justificável e não há limite para o número de trancamentos realizados.

O Trancamento Parcial de Matrícula pode ser solicitado pelo(a) estudante para suspensão de atividades curriculares de um componente curricular apenas ou de um grupo de componentes. Esse tipo de trancamento é também conhecido como Trancamento Automático de Disciplina (TR). O TR só pode ser feito uma única vez em cada componente curricular e não há limite para o número de trancamentos realizados.

Para solicitar qualquer tipo de trancamento, os estudantes precisam seguir as normas estabelecidas pela UnB e apresentar a documentação comprobatória necessária. As justificativas aceitáveis para o TGMJ são definidas pelo CEPE (Conselho de Ensino, Pesquisa e Extensão) da UnB e podem ser encontradas no site www.deg.unb.br.","['trancamento geral de matrícula (suspensão de progra-\nma) e trancamento parcial de matrícula.\nTrancamento geral de matrícula\n(suspensão de programa)\nO trancamento geral de matrícula (TGM) é a suspensão\nde todas as atividades pelo período de um semestre le-\ntivo. Todo(a) estudante da UnB tem direito de fazer esse\ntrancamento duas vezes apenas (sejam consecutivas\nou não), é o que chamamos de TGM automático.\nOutra modalidade é o TGM justificado (TGMJ) ou sus-\npensão justificada. Nesse caso, a suspensão se dá por\nrazão de força maior (como questões de saúde). Para\nsolicitar a suspensão justificada é preciso apresentar do-\ncumentação comprobatória. Nesse caso, não há limiteSIGAA -— Sistema de Administração de Atividades Acadêmicas\nTCC — trabalho de conclusão de curso\nTCE — termo de compromisso de estágio\nTJ — trancamento parcial de matrícula excepcional e justificado\nTR — trancamento parcial de matrícula ou trancamento automático de disciplina\nUAB — Universidade Aberta do Brasil\nUnB — Universidade de Brasíliarazão de força maior (como questões de saúde). Para\nsolicitar a suspensão justificada é preciso apresentar do-\ncumentação comprobatória. Nesse caso, não há limite\npara o número de trancamentos realizados. As justifica-\ntivas aceitáveis são definidas pelo CEPE e podem ser\nencontradas em www.deg.unb.br.\nTrancamento parcial de matrícula\nO trancamento parcial de matrícula pode ser solicitado\npelo(a) estudante para suspensão de atividades curri-\nculares de um componente curricular apenas ou de um\ngrupo de componentes. O trancamento parcial de matrí-\ncula, ou trancamento automático de disciplina (TR), só\npode ser feito uma única vez em cada componente cur-']","O trancamento de matrícula pode ser parcial, quando abrange disciplinas específicas, ou geral, quando o estudante interrompe todas as atividades do semestre.",0.9999999999,,0.6666666666666666,,0.8529810216911261,0.0,
