user_input,retrieved_contexts,response,reference,context_precision,answer_relevancy,context_recall,faithfulness,semantic_similarity,context_entity_recall,answer_correctness
"O que caracteriza a fragilidade na velhice, segundo o texto?","['multidimensional envolvendo uma interação complexa dos fatores biológicos, psicológicos\ne sociais no curso de vida individual, que culmina com um estado de maior\nvulnerabilidade, associado ao maior risco de ocorrência de desfechos clínicos adversos\n- declínio funcional, quedas, hospitalização, institucionalização e morte.\nAlguns profissionais de saúde consideram fragilidade como uma condição intrínseca\ndo envelhecimento, atitude essa que pode ocasionar intervenções tardias, com potencial\nmínimo de reversão das conseqüências adversas da síndrome, o que inclui a redução\nda expectativa de vida saudável ou livre de incapacidades.diminuição da reserva energética e pela resistência reduzida aos estressores. Essa\ncondição resulta de declínio cumulativo dos sistemas fisiológicos e causa vulnerabilidade\nàs condições adversas, por haver dificuldade de manutenção da homeostase em\nsituações de exposição às perturbações tais como alterações de temperaturas ambientais\ne variações na condição de saúde.\nSão três as principais mudanças relacionadas à idade que estão subjacentes à síndrome:\n•\nalterações neuromusculares (principalmente sarcopenia);\n•\ndesregulação do sistema neuroendócrino;\n•\ndisfunção do sistema imunológico.\nA figura a seguir apresenta essa tríade na trajetória hipotética da fragilidade ePrimária baseada em evidências. 3ª ed. Porto Alegre: Artmed, 2004.p.874-84.\nFRANK MH; RODRIGUES NL. Depressão, ansiedade, outros distúrbios afetivos e suicídio. In: FREITAS EV et\nal. Tratado de Geriatria e Gerontologia. Rio de Janeiro: Guanabara Koogan, 2006. p.376-87.\nFREITAS EV; MIRANDA RD. Parâmetros clínicos do envelhecimento e Avaliação Geriátrica Ampla. In: FREITAS\nEV et.al. Tratado de Geriatria e Gerontologia. 2ª. Ed. Rio de Janeiro, Guanabara-Koogan, 2006. p.900-9.\nFRIED et al, 2001. Frailty in older adults: evidence for a phenotype. J Geront. 2001;56(3):M146-56.\nFRIED LP, WALSTON J. FRAILTY AND FAILURE TO THRIVE; 1999. In:HAZZARD WR et al.(eds) Principles']"," A fragilidade na idade é caracterizada pelo declínio cumulativo dos sistemas fisiológicos, resultando em vulnerabilidade às condições adversas. Essa condição é subjacente a três principais alterações relacionadas à idade:

1. Alterações neuromusculares (principalmente sarcopenia), que se traduzem por perda de massa muscular e fraqueza;
2. Desregulação do sistema neuroendócrino, que pode levar a alterações emocionais e comportamentais;
3. Disfunção do sistema imunológico, que aumenta a susceptibilidade às infecções e outras doenças.

Essas alterações podem ser observadas na trajetória hipotética da fragilidade, como apresentado no texto. Além disso, a depressão, ansiedade e outros distúrbios afetivos também podem estar associados à fragilidade na velhice.","Fragilidade constitui-se em uma síndrome multidimensional envolvendo uma interação complexa dos fatores biológicos, psicológicos e sociais no curso de vida individual...",0.9999999999,0.8478621534136298,1.0,1.0,0.8571889490630602,0.0,
Quais fatores de risco são destacados para a osteoporose?,"['óbitos prematuros.\nFatores de Risco\nO isolamento, dificuldades nas relações pessoais, problemas de comunicação e\nconflitos com a família ou com outras pessoas podem contribuir ou desencadear a\ndepressão. As dificuldades econômicas e outros fatores de estresse da vida diária têm\nigualmente um efeito importante.média de perda de 0,3% ao ano para os homens e 1% ao ano para as mulheres. Na pós-\nmenopausa ocorre uma diminuição acelerada da massa óssea, a qual pode ser até 10 vezes\nmaior do que a observada no período de pré-menopausa, sendo que nos primeiros 5 a 10\nanos que seguem a última menstruação, essa perda pode ser de 2% a 4% ao ano para osso\ntrabecular e de 1% ao ano para o osso cortical.\nFatores de Risco para Osteoporose e Fraturas Ósseas\nOs fatores de risco para osteoporose e fraturas ósseas podem ser divididos em\nmaiores e menores.\nQuadro 6: Fatores de risco para osteoporose e fraturas ósseas maiores e menores\nMaiores\nfratura anterior causada por pequeno trauma;\nsexo feminino;2006). Esta é caracterizada por:\n1.\t Presença das doenças infecciosas e parasitárias: dengue, H1N1, malária, hanseníase, \ntuberculose; \n2.\t Aumento das doenças crônicas pelo envelhecimento das pessoas e aumento dos fato-\nres de risco (fumo, sedentarismo, inatividade física, sobrepeso e má alimentação); e \n3.\t Aumento da violência e morbimortalidade por causas externas.']"," Os fatores de risco destacados para a osteoporose incluem:

1. Sexo feminino (é mais comum em mulheres);
2. Fratura anterior causada por pequeno trauma;
3. Presença de doenças infecciosas e parasitárias, como dengue, H1N1, malária, hanseníase, tuberculose;
4. Aumento das doenças crônicas pelo envelhecimento das pessoas e aumento dos fatores de risco (fumo, sedentarismo, inatividade física, sobrepeso e má alimentação);
5. Aumento da violência e morbimortalidade por causas externas.",Os fatores de risco para osteoporose e fraturas ósseas podem ser divididos em maiores e menores.,0.9999999999,0.9162058629090554,1.0,,0.8743017504669708,0.0,
Quais vasilhames podem ser usados para ordenhar os seios simultaneamente?,"['várias vezes. Lembrar que ordenhar leite de peito adequadamente leva mais ou \nmenos 20 a 30 minutos, em cada mama, especialmente nos primeiros dias, quando \napenas uma pequena quantidade de leite pode ser produzida;\n°° Podem ser ordenhados os dois seios simultaneamente em um único vasilhame de \nboca larga ou em dois vasilhames separados, colocados um embaixo de cada mama. \nO leite ordenhado deve ser oferecido à criança de preferência utilizando-se copo, xícara ou \ncolher. Para isso, é necessário que o profissional de saúde demonstre como oferecer o leite à \ncriança. A técnica recomendada é a seguinte:\n•\t Acomodar o bebê desperto e tranquilo no colo, na posição sentada ou semi- sentada,durante mais ou menos 20 minutos. Procurar um local tranquilo para esgotar o leite;\n°° Prender os cabelos e usar touca ou um lenço limpo na cabeça;\n°° Usar máscara ou lenço na boca, e evitar falar, espirrar ou tossir enquanto estiver \nordenhando o leite;\n°° Ter à mão pano úmido limpo e lenços de papel para limpeza das mãos;\n°° Lavar cuidadosamente as mãos e antebraços. Não há necessidade de lavar os seios \nfrequentemente;\n°° Secar as mãos e antebraços com toalha limpa ou de papel;\n°° Posicionar o recipiente em que será coletado o leite materno (copo, xícara, caneca \nou vidro de boca larga) próximo ao seio;\n°° Massagear delicadamente a mama como um todo com movimentos circulares datoda a comida e líquidos para sua boca ou\ntomando todos os cuidados com\nalimentação por sonda?\nO indivíduo precisa\napenas de ajuda eventual, como a colocação\nde um utensílio na sua mão ou ajuda\nocasional para pegar os alimentos\ncom o talher?']"," Os vasilhames que podem ser utilizados para ordenhar os seios simultaneamente podem ser um único vasilhame de boca larga ou dois vasilhames separados, colocados um embaixo de cada mama.","Podem ser ordenhados os dois seios simultaneamente em um único vasilhame de boca larga ou em dois vasilhames separados, colocados um embaixo de cada mama.",0.9999999999,0.9132956751504763,0.75,0.0,0.9756358491100412,0.0,
O que pode causar a interrupção da amamentação se não forem identificados e tratados precocemente?,"['asfixia neonatal, prematuridade, Síndrome de Down, hipotireoidismo, disfunção neuromuscular, \ndoenças do sistema nervoso central, padrão de sucção anormal, problemas anatômicos da mama \n(mamilos muito grandes, invertidos ou muito planos), doenças maternas (infecção, hipotireoidismo, \ndiabetes não tratada, síndrome de Sheehan, tumor hipofisário, doença mental), retenção de \nrestos placentários, fadiga materna, distúrbios emocionais, uso de medicamentos que provocam \ndiminuição da síntese do leite, restrição dietética importante (perda de peso maior que 500 g \npor semana), redução cirúrgica das mamas, fumo e gravidez são possíveis determinantes de baixainicie antes do quarto mês. As crianças que tiverem a confirmação positiva devem ser acompanhas \na fim de se garantir o tratamento adequado, o que inclui orientação aos pais, profilaxia de \ninfecções e prevenção de agudizações e de anemia crônica.o estabelecimento de hipóteses diagnósticas na população em questão. \nOs estudos epidemiológicos também demonstram haver impactos negativos, advindos de \nproblemas não tratados ou cuidados, na sociabilidade e na escolaridade, que tendem a persistir']"," A interrupção da amamentação pode ser causada por diversos fatores, alguns dos quais podem estar relacionados à saúde materna ou à saúde neonatal. Alguns exemplos de determinantes que podem causar a interrupção da amamentação se não forem identificados e tratados precocemente incluem:

1. Problemas anatômicos da mama, como mamilos muito grandes, invertidos ou muito planos;
2. Doenças maternas, tais como infecção, hipotireoidismo, diabetes não tratada, síndrome de Sheehan, tumor hipofisário e doença mental;
3. Retenção de restos placentários;
4. Fadiga materna;
5. Distúrbios emocionais;
6. Uso de medicamentos que provocam diminuição da síntese do leite;
7. Restrição dietética importante (perda de peso maior que 500 g por semana);
8. Redução cirúrgica das mamas;
9. Fumo e gravidez são possíveis determinantes de baixa iniciativa antes do quarto mês, o que também pode causar a interrupção da amamentação.

É importante ressaltar que a interrupção da amamentação pode ter impactos negativos na saúde e no desenvolvimento da criança, além de afetar a relação mãe-filho. Portanto, é essencial identificar e tratar precocemente os determinantes que podem causar a interrupção da amamentação para garantir o bem-estar da criança e do lactante.","Alguns problemas enfrentados pelas nutrizes durante o aleitamento materno, se não forem precocemente identificados e tratados, podem ser importantes causas de interrupção da amamentação.",0.9999999999,0.8996958237599552,1.0,,0.8602279925212679,0.0,
O que é necessário para que a descida do leite ocorra em algumas mulheres após o parto?,"['O indivíduo precisa apenas\nde ajuda eventual, como a colocação\nde uma toalha úmida na sua mão ou\najuda para fazer apenas uma ou\nduas áreas do corpo, como um\nmembro, os pés ou a região\nperineal ?asfixia neonatal, prematuridade, Síndrome de Down, hipotireoidismo, disfunção neuromuscular, \ndoenças do sistema nervoso central, padrão de sucção anormal, problemas anatômicos da mama \n(mamilos muito grandes, invertidos ou muito planos), doenças maternas (infecção, hipotireoidismo, \ndiabetes não tratada, síndrome de Sheehan, tumor hipofisário, doença mental), retenção de \nrestos placentários, fadiga materna, distúrbios emocionais, uso de medicamentos que provocam \ndiminuição da síntese do leite, restrição dietética importante (perda de peso maior que 500 g \npor semana), redução cirúrgica das mamas, fumo e gravidez são possíveis determinantes de baixadesnutrição. Oferecer adequada orientação para as mães, durante esse período, é de fundamental \nimportância e essa tarefa deve ser realizada por profissionais de saúde. Práticas de higiene \ndos alimentos complementares são um importante componente para a prevenção e redução']"," Para que a descida do leite ocorra em algumas mulheres após o parto, é necessário seguir alguns cuidados e práticas. Algumas delas são:

1. **Adequada alimentação**: É importante que a mãe consuma uma dieta equilibrada, rica em carboidratos, proteínas e gorduras, para garantir a produção de leite suficiente.

2. **Higiene dos alimentos complementares**: A higiene é fundamental para evitar infecções que possam prejudicar a produção de leite. É importante limpar cuidadosamente os utensílios de alimentação e as mãos antes de preparar o alimento.

3. **Adequada hidratação**: A mãe deve beber suficiente líquidos para garantir a produção de leite. É recomendado beber pelo menos 8 copos de água por dia.

4. **Frequentes contatos com o bebê**: O contato frequente com o bebê estimula a produção de leite.

5. **Adequada posição para amamentar**: A mãe deve sentar-se confortavelmente e apoiar o peito com uma toalha úmida ou um coloque-colo, para que o bebê possa se agarrar facilmente.

6. **Adequada posição do bebê**: O bebê deve estar em posição ereta, com a boca na mama e o corpo preso ao peito da mãe.

7. **Suporte emocional**: É importante que a mãe receba suporte emocional durante este período, pois a falta de apoio pode prejudicar a produção de leite.

8. **Avoiding smoking and maintaining a healthy weight**: Fumar e perder peso excessivo podem prejudicar a produção de leite. É importante evitar o fumo e manter um peso saudável.

9. **Medicações**: Algumas medicações podem diminuir a síntese do leite, então é importante que a mãe informe seu médico sobre qualquer medicamento que está tomando.

10. **Adequada orientação de profissionais de saúde**: É fundamental que as mães recebam adequada orientação durante este período, para garantir a produção de leite suficiente e a saúde do bebê.",Em algumas mulheres a 'descida do leite' ou apojadura só ocorre alguns dias após o parto.,0.9999999999,0.8692015237624579,0.0,,0.8512676536034282,0.0,
O que consiste o ingurgitamento mamário e quais os componentes básicos dessa condição?,"['No ingurgitamento mamário, há três componentes básicos: (1) congestão/aumento da \nvascularização da mama; (2) retenção de leite nos alvéolos; e (3) edema decorrente da congestão \ne obstrução da drenagem do sistema linfático. Como resultado, há compressão dos ductos \nlactíferos, o que dificulta ou impede a saída do leite dos alvéolos. Não havendo alívio, a produção \ndo leite pode ser interrompida, com posterior reabsorção do leite represado. O leite acumulado \nna mama sob pressão torna-se mais viscoso; daí a origem do termo “leite empedrado”.\nÉ importante diferenciar o ingurgitamento fisiológico, que é normal, do patológico. O primeiro9.4 Ingurgitamento mamário.......................................................................................................................55\n9.5 Dor nos mamilos/ mamilos machucados................................................................................................56\n9.6 Candidose (candidíase, monilíase)..........................................................................................................59\n9.7 Fenômeno de Raynaud...........................................................................................................................60baixa estatura e peso (IMC <19kg/m²);\nperda importante de peso após os 25 anos;\nbaixa ingestão de cálcio, alta ingestão de sódio;\nalta ingestão de proteína animal;\npouca exposição ao sol, imobilização prolongada, quedas freqüentes;\nsedentarismo, tabagismo e alcoolismo;\nmedicamentos (como heparina, ciclosporina, hormônios tireoidianos,\nanticonvulsivantes e lítio);\nalto consumo de xantinas (café, refrigerantes à base de cola, chá preto).']"," O ingurgitamento mamário é uma condição em que há um aumento da vascularização, retenção de leite nos alvéolos e edema decorrente da congestão e obstrução do sistema linfático na mama. Essa situação causa compressão dos ductos lactíferos, dificultando ou impedindo a saída do leite dos alvéolos. Como resultado, a produção do leite pode ser interrompida, com posterior reabsorção do leite represado. O leite acumulado na mama sob pressão torna-se mais viscoso, dando origem ao termo ""leite empedrado"". Os componentes básicos dessa condição são:

1. Congestão/aumento da vascularização da mama;
2. Retenção de leite nos alvéolos;
3. Edema decorrente da congestão e obstrução do sistema linfático.","No ingurgitamento mamário, há três componentes básicos: (1) congestão/aumento da vascularização da mama; (2) retenção de leite nos alvéolos; e (3) edema decorrente da congestão e obstrução da drenagem do sistema linfático.",0.9999999999,0.8969115877965939,1.0,1.0,0.9010617794633607,0.0,
Quais são algumas das recomendações para prevenir lesões mamilares durante a amamentação?,"['4.4.3 Aconselhamento para realizar atividade física............................................................................70\n4.4.4 Aconselhamento para não haver ingestão de bebidas alcoólicas..............................................71\n4.4.5 Aconselhamento em relação aos hábitos alimentares................................................................71\n4.4.6 Aconselhamento e prevenção de lesões não intencionais..........................................................71\nReferências\t ...............................................................................................................................................................72sua flexibilidade, permitindo uma pega adequada;\n•\t Introdução do dedo indicador ou mínimo pela comissura labial (canto) da boca do bebê, \nse for preciso interromper a mamada, de maneira que a sucção seja interrompida antes de \na criança ser retirada do seio;\n•\t Não uso de protetores (intermediários) de mamilo, pois eles, além de não serem eficazes, \npodem ser a causa do trauma mamilar.\nFigura 8 – Lesão mamilar por má pega\nFonte: BRASIL (2009b).\nManejo\nAs lesões mamilares são muito dolorosas e, com frequência, são a porta de entrada para \nbactérias. Por isso, além de corrigir o problema que está causando a dor mamilar (na maioria das57\nSaúde da Criança – Aleitamento Materno e Alimentação Complementar\nTrauma mamilar, traduzido por eritema, edema, fissuras, bolhas, “marcas” brancas, amarelas \nou escuras, hematomas ou equimoses, é uma importante causa de desmame e, por isso, a sua \nprevenção é muito importante, o que pode ser conseguido com as seguintes medidas:\n•\t Amamentação com técnica adequada (posicionamento e pega adequados);\n•\t Cuidados para que os mamilos se mantenham secos, expondo-os ao ar livre ou à luz solar \ne trocas frequentes dos forros utilizados quando há vazamento de leite;\n•\t Não uso de produtos que retiram a proteção natural do mamilo, como sabões, álcool ou \nqualquer produto secante;']"," Algumas recomendações para prevenir lesões mamilares durante a amamentação incluem:

1. Amamentação com técnica adequada (posicionamento e pega adequados);
2. Cuidados para que os mamilos se mantenham secos, expondo-os ao ar livre ou à luz solar e trocas frequentes dos forros utilizados quando há vazamento de leite;
3. Não uso de produtos que retiram a proteção natural do mamilo, como sabões, álcool ou qualquer produto secante.","Amamentação com técnica adequada (posicionamento e pega adequados); Cuidados para que os mamilos se mantenham secos, expondo-os ao ar livre ou à luz solar e trocas frequentes dos forros utilizados quando há vazamento de leite.",0.9999999999,0.9116438523194935,1.0,1.0,0.9256362373914176,0.0,
Quais são as condições em que o aleitamento materno não deve ser recomendado?,"['• Benefício relativo aos aspectos econômicos, uma vez que o leite materno não tem custos \n(WHO, 2007) [D].\n• Praticidade, pois o leite materno está sempre pronto para ser consumido.\n• Diminuição do risco de câncer de mama e ovário (SCOTTISH..., 2006) [B].\n9.1.3 Contraindicações para a amamentação\nSão poucas as situações em que pode haver indicação médica para a substituição parcial ou \ntotal do leite materno.\nNas seguintes situações, o aleitamento materno não deve ser recomendado:77\n11\nSituações em que há \nrestrições ao aleitamento \nmaterno\nSão poucas as situações em que pode haver indicação médica para a substituição parcial ou \ntotal do leite materno.\nNas seguintes situações o aleitamento materno não deve ser recomendado:\n•\t Mães infectadas pelo HIV;\n•\t Mães infectadas pelo HTLV1 e HTLV2;\n•\t Uso de medicamentos incompatíveis com a amamentação. Alguns fármacos são considerados \ncontra-indicados absolutos ou relativos ao aleitamento materno, como por exemplo, os \nantineoplásicos e radiofármacos. Como essas informações sofrem frequentes atualizações, \nrecomenda-se que previamente à prescrição de medicações a nutrizes o profissional de139\nSAÚDE DA CRIANÇA: CRESCIMENTO E DESENVOLVIMENTO\nEm todos os referidos casos, deve-se estimular a produção do leite com ordenhas regulares e \nfrequentes, até que a mãe possa amamentar o seu filho.\nNas seguintes condições maternas, o aleitamento materno não deve ser contraindicado:\n• Tuberculose: recomenda-se que as mães não tratadas ou ainda bacilíferas (nas duas primeiras \nsemanas após o início do tratamento) amamentem com o uso de máscaras e restrinjam o \ncontato próximo com a criança por causa da transmissão potencial por meio das gotículas \ndo trato respiratório. Neste caso, o recém-nascido deve receber isoniazida na dose de 10mg/']"," As condições em que o aleitamento materno não deve ser recomendado são:

1. Mães infectadas pelo HIV;
2. Mães infectadas pelo HTLV1 e HTLV2;
3. Uso de medicamentos incompatíveis com a amamentação, como alguns fármacos considerados contra-indicados absolutos ou relativos ao aleitamento materno, como por exemplo, os antineoplásicos e radiofármacos.

Em casos de tuberculose, o aleitamento materno não deve ser contraindicado, mas as mães não tratadas ou ainda bacilíferas (nas duas primeiras semanas após o início do tratamento) devem amamentar com o uso de máscaras e restrinjam o contato próximo com a criança por causa da transmissão potencial por meio das gotículas do trato respiratório. Neste caso, o recém-nascido deve receber isoniazida na dose de 10mg/.",Nas seguintes situações o aleitamento materno não deve ser recomendado: Mães infectadas pelo HIV; Mães infectadas pelo HTLV1 e HTLV2; Uso de medicamentos incompatíveis com a amamentação...,0.9999999999,0.9421548770231981,1.0,1.0,0.9120879456841252,0.249999999375,
O que a Ciap-2R classifica no contexto da saúde?,"['apresentados no Anexo B.\n4.2.3 Ciap-2R\nA Classificação Internacional de Atenção Primária (Ciap) (International Classification of Primary \nCare – ICPC), diferentemente das anteriores, foi um instrumento desenvolvido especificamente \npara o cenário da Atenção Primária à Saúde. Atualmente em sua segunda edição (Ciap-2), \napresenta diversas vantagens em relação às outras classificações (WORLD ORGANIZATION..., 2009):\n•  Centra-se no processo de cuidado em saúde do indivíduo (em contraste ao foco na doença/\ndiagnóstico das demais), classificando não somente o diagnóstico (Problema de Saúde), mas \ntambém o Motivo de Consulta e a Intervenção/Procedimento de Cuidado.reestruturar as informações da Atenção Básica no âmbito nacional. Essa ação está alinhada com \na proposta mais geral de reestruturação dos Sistemas de Informação em Saúde do Ministério da \nSaúde, entendendo que a qualifi cação da gestão da informação é fundamental para ampliar \na qualidade no atendimento à população. A estratégia e-SUS faz referência ao processo de \ninformatização qualifi cada do SUS em busca de um SUS eletrônico. Saiba mais em: <http://dab.\nsaude.gov.br/portaldab/esus.php>.\nOs transtornos relacionados ao tabaco são classifi cados pela Ciap-2R com o código P17 (Abuso \nde Tabaco), pertencendo assim ao Capítulo P (Psicológico). Os seus critérios diagnósticos sãoA Ciap-2R, além de frequentemente usada em diversos países do mundo, passou a ser usada \ntambém pelo e-SUS AB, no Prontuário Eletrônico do Cidadão (PEC – e-SUS AB). \nA Ciap-2R é descrita detalhadamente no material técnico Classifi cação Internacional de \nAtenção Primária (CIAP 2), de livre acesso pelo link <http://www.sbmfc.org.br/media/fi le/\nCIAP%202/CIAP%20Brasil_atualizado.pdf> (WORLD ORGANIZATION..., 2009).\nO e-SUS Atenção Básica (e-SUS AB) é uma estratégia do Departamento de Atenção Básica para \nreestruturar as informações da Atenção Básica no âmbito nacional. Essa ação está alinhada com \na proposta mais geral de reestruturação dos Sistemas de Informação em Saúde do Ministério da']"," A Classificação Internacional de Atenção Primária (Ciap-2R) classifica problemas de saúde, motivos de consulta e intervenções/procedimentos de cuidado. Em particular, os transtornos relacionados ao tabaco são classificados com o código P17 (Abuso de Tabaco), que pertence ao Capítulo P (Psicológico). Você pode acessar mais detalhes sobre a Ciap-2R no material técnico disponível no link: <http://www.sbmfc.org.br/media/fi le/CIAP%202/CIAP%20Brasil_atualizado.pdf>.","Os transtornos relacionados ao tabaco são classificados pela Ciap-2R com o código P17 (Abuso de Tabaco), pertencendo assim ao Capítulo P (Psicológico).",0.9999999999,0.9090603477525853,1.0,1.0,0.941913160716467,0.49999999875,
O que a equipe de saúde deve orientar os usuários que não desejam cessar o tabagismo?,"['baixo teor de gordura e elevado consumo de água. Entretanto, é prudente não indicar uma dieta \nrigorosa logo no primeiro momento de mudança do hábito. Por fim, deve estimular o usuário a \npraticar atividades físicas regulares, de acordo com sua condição clínica (BRASIL, 2001; 2011c).\nNo Quadro 12 estão resumidas algumas dicas práticas que a equipe de saúde pode usar para \norientar os usuários a pararem de fumar sem um ganho de peso importante.de cessação tabágica ou se é mais indicado um acompanhamento individual. Por fim, recomenda-\nse ainda que essas pessoas tenham um período de acompanhamento mais prolongado em \ncomparação aos que não apresentam este tipo de comorbidade.• \nSensibilizar gestores e profissionais de saúde para o problema de saúde pública \nrepresentado pelo tabaco e a importância do seu controle, a partir de ações de prevenção de uso \ne tratamento para cessação. \n• \nDar subsídios para os profissionais de saúde, em especial os profissionais da AB, para \nabordagem, avaliação, motivação e acompanhamento adequados da pessoa que fuma.  \n• \nOrientar quanto às especificidades de determinadas populações e ciclos de vida, \npermitindo um olhar individualizado para o usuário tabagista, de modo a aumentar a efetividade \nda abordagem para cessação do tabagismo, sem perder de vista o sujeito e suas prioridades.']"," A equipe de saúde deve orientar os usuários que não desejam cessar o tabagismo a manter um baixo teor de gordura e um elevado consumo de água. Além disso, é prudente não indicar uma dieta rigorosa logo no primeiro momento de mudança do hábito. É importante estimular essas pessoas a praticar atividades físicas regulares, de acordo com sua condição clínica. Além disso, a equipe de saúde deve sensibilizar os usuários para o problema de saúde pública representado pelo tabaco e a importância do seu controle, a partir de ações de prevenção de uso e tratamento para cessação. Por fim, recomenda-se que essas pessoas tenham um período de acompanhamento mais prolongado em comparação aos que não apresentam este tipo de comorbidade.",É essencial que o profissional de saúde oriente eles acerca: (a) dos malefícios do tabagismo; (b) dos tipos de tratamento disponíveis para a cessação do tabagismo; e (c) da disponibilidade de tratamento na Unidade Básica e dos fluxos que os usuários devem seguir para iniciá-lo.,0.9999999999,0.8943464695916555,1.0,0.0,0.8352925645289775,0.0,
Quais são os fatores principais que podem ser agrupados nas razões para fumar?,"['SOUZA, E. S. T. et al. Escala de razões para fumar modifi cada: tradução e adaptação cultural \npara o português para uso no Brasil e avaliação da confi abilidade teste-reteste. J. Bras. \nPneumol., São Paulo, v. 35, n. 7, p. 683-689, jul. 2009.\n______. Escala Razões para Fumar da Universidade de São Paulo: um novo instrumento para \navaliar a motivação para fumar. J. Bras. Pneumol., São Paulo, v. 36, n. 6, p. 768-778, 2010.\nSTARFIELD, B. Atenção primária: equilíbrio entre necessidade de saúde, serviços e tecnologia. \nBrasília: UNESCO; Ministério da Saúde, 2002. 726 p.\nSTEAD, L. F.; LANCASTER, T. Group behaviour therapy programmes for smoking cessation.consegue ser assertivo. Esta é uma das razões para muitos jovens aderirem ao tabagismo. Por \nesse motivo, torna-se importante identificar as situações que causam constrangimento ou \nestresse, nas quais o ato de fumar esteja relacionado, buscando-se formas diferentes de lidar \ncom elas.\ncontinua• Uso pesado de tabaco.\n• Status socioecônomico baixo.\n• Cigarros mentolados.\n• Circunstâncias de vida estressantes. \n• Comorbidades psiquiátricas. \n• Múltiplas tentativas de cessação.\n• Baixa motivação.\nFonte: SERLIN et al., 2012.']"," Os fatores principais que podem ser agrupados nas razões para fumar, de acordo com a literatura apresentada no contexto, são:

1. Uso pesado de tabaco;
2. Status socioeconômico baixo;
3. Cigarros mentolados;
4. Circunstâncias de vida estressantes;
5. Comorbidades psiquiátricas;
6. Múltiplas tentativas de cessação;
7. Baixa motivação.","As razões para fumar são agrupadas em nove fatores principais, sendo eles: dependência, prazer de fumar, redução da tensão, estimulação, automatismo, manuseio, tabagismo social, controle de peso e associação estreita.",0.9999999999,0.913995920844723,1.0,1.0,0.9304790975146175,0.0,
Qual a importância do acolhimento e empatia no tratamento para cessação do tabagismo?,"['Passo 5 – Praticar empatia: a empatia, neste caso, traduz-se por uma compreensão daquilo \nque o fumante vivencia e sente através da escuta reflexiva. Praticar a empatia é uma maneira \ntambém de acolher o fumante e mostrar a ele que tem com quem contar durante o processo \nde cessação.e expectativas. O acolhimento implica, também, a responsabilização dos profissionais pela \ncondução do cuidado e na corresponsabilização dos usuários pela sua saúde.\n• Reconheça o estado normal de ambivalência com relação à gravidez. Toda gestante quer e \nnão quer estar grávida. É um momento em que muitas ansiedades e medos aparecem, razão \npela qual é necessário compreender esta circunstância sem julgamentos;\n• Acolha as dúvidas que surjam na gestante quanto à sua capacidade de gerar um bebê \nsaudável, de vir a ser mãe e desempenhar este novo papel de forma satisfatória;\n• Identifique as condições emocionais da gestação: se a gestante tem um companheiro, se temMinistério da Saúde | Secretaria de Atenção à Saúde | \nDepartamento de Atenção Básica\n16\nCada indivíduo tabagista é único: cada um possui a sua história, os seus valores, as suas \npreferências, as suas expectativas e as suas necessidades. O reconhecimento dessa individualidade, \ndentro do seu contexto de momento, é essencial para o sucesso da cessação do uso do tabaco. \nPor vezes, a cessação tabágica não será a prioridade de momento para o indivíduo, a depender \ndo conjunto destes fatores, isso precisa ser compreendido e respeitado. Essa postura empática \npermitirá uma nova abordagem posterior do assunto, para mudança do grau de motivação, \nsegundo a roda de Prochaska.']"," A importância do acolhimento e da empatia no tratamento para a cessação do tabagismo é fundamental, pois eles permitem que o profissional de saúde compreenda as dificuldades e ansiedades que o fumante está vivenciando durante o processo. Isso ajuda a estabelecer uma relação de confiança entre o profissional e o paciente, tornando mais provável que ele se sinta confortável para compartilhar suas dúvidas e medos sobre a cessação do tabagismo. Além disso, o acolhimento implica na responsabilização dos profissionais pela condução do cuidado e na correspondência dos usuários pela sua saúde, o que pode motivar o paciente a seguir adiante no processo de cessação. Por fim, é importante lembrar que cada indivíduo tabagista é único, possuindo história, valores, preferências, expectativas e necessidades próprias, o que precisa ser reconhecido para um tratamento personalizado e eficaz.","Acolhimento e empatia – Importante entender que a relação do usuário com o tabagismo, muitas vezes, é permeada por um sentimento de ambivalência.",0.9999999999,0.9371918622977716,1.0,1.0,0.8857299763374284,0.0,
