question,answer,contexts,ground_truth,context_precision,answer_relevancy,context_recall,faithfulness,answer_similarity,context_entity_recall,answer_correctness
O que são atividades complementares e como podem ser aproveitadas na UnB?,"O texto menciona ""projetos, programas e ações de extensão"" como oportunidades para os estudantes se envolverem com a sociedade e aplicar seus conhecimentos em áreas como ciência, tecnologia, arte, política, esporte, educação e cultura.  Essas atividades complementares permitem aos alunos identificar como o conhecimento produzido na universidade pode contribuir para melhorar a vida da comunidade e demonstram a interface entre a UnB e a sociedade. 


Para saber mais sobre iniciação científica ou extensão, você pode acessar os sites do Decanato de Pós-Graduação (DPG): www.dpg.unb.br e do Decanato de Extensão (DEX): www.dex.unb.br.  
","['nos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-opção igualmente incrível é ingressar\nem projetos, programas e ações de\nextensão, nos quais se vê a interface\nentre a Universidade e a sociedade,\ncom a aplicação de conhecimento\nnos âmbitos científico, tecnológico,\nPara saber mais sobre a iniciação científica ou so-\nbre a extensão, acesse os sites do Decanato de\nPós-Graduação (DPG): www.dpg.unb.br e do De-\ncanato de Extensão (DEX): www.dex.unb.br.\nartístico,\npolítico,\nde forma\nesportivo,\neducacional e cultural,\ninterdisciplinar e interprofissional.\nEsses projetos oportunizam identificar\ncomo os conhecimentos que\nproduzimos podem contribuir para\nmelhorar a vida da nossa comunidade,\nmostram, também, que outras formastambém são levadas em consideração\ncomo ausências efetivas para o cômputo\nda frequência mínima obrigatória.\nAs normas da UnB não preveem a\nfrequência na condição de estudante\nouvinte. Ou seja, para frequentar uma']","Atividades complementares são ações que não fazem parte dos componentes curriculares, mas podem ser aproveitadas como parte da formação acadêmica. Exemplos incluem participação em eventos, cursos, pesquisas e ações de extensão. As regras de aproveitamento variam conforme o curso.",0.9999999999,0.8538750099527722,0.6666666666666666,1.0,0.8637770446446598,0.0,
Como funciona o estágio obrigatório na UnB?,"O estágio obrigatório na UnB pode ser remunerado ou não remunerado. 

**Estágio Obrigatório Não Remunerado:**

*  Os campos a serem preenchidos são: Tipo de estágio (obrigatório), carga horária semanal, professor orientador da UnB e Local ou Setor de Estágio.

**Estágio Obrigatório Remunerado:**

* A empresa deve ter convênio com a UnB.
* Os campos a serem preenchidos são: Tipo de estágio (obrigatório), carga horária semanal, Tipo de Local, professor orientador da UnB, valor da bolsa e valor do auxílio transporte. 


Para registrar o estágio, é necessário buscar a empresa pelo nome ou CNPJ e selecionar ""ESTÁGIO CURRICULAR OBRIGATÓRIO"".  
","['5) Se o estágio obrigatório for remunerado, a empresa deve ter convênio com a UnB, e os \nseguintes campos devem ser preenchidos: Tipo de estágio → obrigatório, carga horária \nsemanal, Tipo de Local, professor(a) orientador(a) da UnB, valor da bolsa, valor do auxílio \ntransporte (os dois últimos representados nas caixas verdes. \n \n \n \nTodos os campos com asterisco azul (*) são de preenchimento obrigatório!empresa (Concedente) ou CNPJ;  \n✓ Selecionar ESTÁGIO CURRICULAR OBRIGATÓRIO → Buscar;  \n✓ Se a empresa NÃO tiver um convênio específico com a UNB: Marcar UnB - Estágio \nObrigatório e apertar na setinha verde (\n). \n \nb) Remunerado, ou seja, for previsto o pagamento de bolsa e vale transporte, verificar se a \nempresa possui convênio com a UnB: \n✓ Buscar a empresa pelo Nome da empresa (Concedente) ou CNPJ;  \n✓ Selecionar ESTÁGIO CURRICULAR OBRIGATÓRIO → Buscar;  \n✓ Marcar a empresa conveniada na setinha verde (\n).Universidade de Brasília (UnB) – Decanato de Ensino de Graduação (DEG) \nDiretoria de Acompanhamento e Integração Acadêmica (DAIA) – Coordenação de Estágios (CESG) \n9 \n \n \n \n \n4) Se o estágio obrigatório for não remunerado, os seguintes campos devem ser preenchidos: \nTipo de estágio → obrigatório, carga horária semanal, professor(a) orientador(a) da UnB e \nLocal ou Setor de Estágio; \n5) Se o estágio obrigatório for remunerado, a empresa deve ter convênio com a UnB, e os \nseguintes campos devem ser preenchidos: Tipo de estágio → obrigatório, carga horária']","O estágio obrigatório na UnB é um componente curricular previsto no PPC de alguns cursos. Para realizá-lo, é necessário assinar um Termo de Compromisso entre a instituição, o estudante e a empresa ou organização concedente.",0.9999999999,0.8977736074937416,1.0,1.0,0.9083387282566932,0.3333333322222222,
Quais são as normas para a realização de eventos e festas na UnB?,"Desculpe, mas eu não sei te responder. 
","['GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)Formatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-também são levadas em consideração\ncomo ausências efetivas para o cômputo\nda frequência mínima obrigatória.\nAs normas da UnB não preveem a\nfrequência na condição de estudante\nouvinte. Ou seja, para frequentar uma']","A realização de eventos e festas na UnB deve seguir normas estabelecidas pela administração. É necessário solicitar autorização prévia, garantindo o cumprimento das regras de convivência e segurança nos campi.",0.0,0.0,,0.0,0.8093293362831637,0.0,0.20233233407079093
O que é o Plano de Respeito à Diversidade da UnB?,"Desculpe, mas eu não sei te responder. 
","['outra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada um\ndos dois períodos letivos subsequentes, ou, ainda, cum-\npra plano de estudo elaborado por um(a) professor(a).\nO plano de estudo consiste de um planejamento mínimo\nde um ano com as disciplinas a serem cursadas com\nprobabilidade de êxito pelo(a) discente.\nO ideal, claro, é cuidar para não entrar em risco de des-\nligamento. Mas se for desligado(a), você ainda terá uma\nchance de reestabelecer seu vínculo com a UnB por\nmeio do processo de reintegração.\n48\nReintegração\nAo ser oficialmente comunicado(a) sobre seu desliga-GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)nos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-']","O Plano de Respeito à Diversidade da UnB estabelece diretrizes para promover a inclusão, o respeito às diferenças e o combate à discriminação, visando garantir um ambiente universitário plural e acolhedor.",0.0,0.0,0.0,0.0,0.8222987741301861,0.0,0.20557469353254654
Quais são os serviços de apoio oferecidos pela UnB para estudantes com necessidades específicas?,"Desculpe, mas eu não sei te responder. 
","['permanência dos(as) estudantes socioeconomicamen-\nte vulneráveis e/ou em risco social na UnB. Esses pro-\ngramas oferecem desde instalações para moradia até\nalimentação, passando por auxílios em dinheiro para\nmanutenção das necessidades básicas. Essas ações\nconstituem a Política de Assistência Estudantil da UnB.\nSe você se enquadra nessa situação, precisa ficar aten-\nto(a) às regras e prazos para participar desses progra-\nmas e ter direito aos benefícios.\nAlguns exemplos de programas estão listados abaixo.\nPrograma Bolsa Alimentação no Restaurante\nUniversitário\nPrograma Moradia Estudantil da Graduação (PME-\n-G) nas modalidades Auxílio Moradia, Vaga naPreciso Ao:\nde ajuda Ss\nNa UnB, a gente caminha junto, sempre. Por isso, há\nvárias iniciativas de integração e acolhimento. Alguns\ncursos realizam atividades específicas para auxiliar na\nadaptação ao ritmo de vida no ensino superior. Tam-\nbém podem acontecer cursos extracurriculares com\nconteúdos ou aspectos relevantes da prática da sua O\nfutura profissão. Esses cursos e acolhimento ocor- O\nrem mais comumente durante a Semana Universitária,\nevento anual da UnB promovida pelo DEX. Consulte\no(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)']","A UnB oferece serviços como acompanhamento especializado, materiais didáticos adaptados e intérpretes de Libras para estudantes com necessidades específicas, por meio de programas de acessibilidade e inclusão.",,0.0,,0.0,0.8254574848900559,0.0,
Como funcionam as avaliações docentes na UnB?,"O texto fornecido não detalha como funcionam as avaliações docentes na UnB.  Desculpe, mas eu não sei te responder. 
","['oficiais expressas em resoluções, instruções, circulares\ne similares. E, como a UnB está sempre em movimento,\nem todos os sentidos — incluindo a evolução constante\nnos processos e entendimentos envolvendo a gradua-\nção —, é necessário sempre acompanhar de perto to-\ndas as atualizações formais que forem implementadas\nenquanto você for estudante da Instituição.\n1. Entrei na UnB, e agora?\n&. Meu curso\n3. Matrícula\nX. Avaliaçãotambém são levadas em consideração\ncomo ausências efetivas para o cômputo\nda frequência mínima obrigatória.\nAs normas da UnB não preveem a\nfrequência na condição de estudante\nouvinte. Ou seja, para frequentar umaestratégias para o ensino, a aprendizagem e a avalia-\nção. Você pode acessar o PPC do seu curso no portal\npúblico do SIGAA.\nEstrutura curricular\n(currículo do curso)\nO currículo do seu curso, basicamente, indica quais são\nos componentes curriculares que você precisa cursar\npara obter o diploma: é, portanto, o que dá a cara do seu\ncurso, definindo, em parte, qual será seu perfil profissio-\nnal depois de formado(a). As estruturas curriculares são\nconstruídas com base nas leis e nas orientações especí-\nficas do MEC e estão em constante atualização. Ou seja,\na estrutura curricular pode ser alterada enquanto você\nestiver na UnB e, nesse caso, é sempre interessante mi-']","As avaliações docentes na UnB são realizadas por meio de instrumentos como questionários respondidos pelos estudantes, com o objetivo de avaliar a qualidade do ensino e aprimorar as práticas pedagógicas.",0.0,0.0,0.0,0.5,0.898675841773992,0.249999999375,0.224668960443498
"Como obter documentos oficiais da UnB, como históricos e declarações?","Todos os documentos oficiais da UnB são eletrônicos e podem ser obtidos através do Sistema Eletrônico de Informação (SEI).  Você também pode solicitar o histórico escolar diretamente aos professores, coordenadores e servidores da universidade. Além disso, a Ouvidoria da UnB oferece um canal formal para registros acadêmicos. Acesse www.ouvidoria.unb.br para mais informações. 


","['de, todos os documentos oficiais da UnB são eletrônicos,\ncom sistemas que permitem atestar a autenticidade.\nPeticionamento eletrônico\nPeticionamento eletrônico é uma forma que o(a) próprio(a)\nestudante tem de abrir um processo no Sistema Eletrônico\nde Informação (SEI). Essa opção está disponível para al-\ngumas solicitações, como solicitações de aproveitamento\nde estudos, reintegração e trancamento justificado.\nHistórico escolar\nEsse é o documento que reúne informações acadêmi-\ncas a seu respeito no âmbito do seu curso, tais como\nano e forma de ingresso, componentes cursados, men-\nções, trancamentos etc. É possível obter o históricomas também conversando diretamente com professo-\nres(as), coordenador(a) e demais servidores(as). Além\ndisso, há um canal formal para registros dessa nature-\nza: a Ouvidoria da UnB. Acesse www.ouvidoria.unb.br e\nveja como funciona.oficiais expressas em resoluções, instruções, circulares\ne similares. E, como a UnB está sempre em movimento,\nem todos os sentidos — incluindo a evolução constante\nnos processos e entendimentos envolvendo a gradua-\nção —, é necessário sempre acompanhar de perto to-\ndas as atualizações formais que forem implementadas\nenquanto você for estudante da Instituição.\n1. Entrei na UnB, e agora?\n&. Meu curso\n3. Matrícula\nX. Avaliação']","Os documentos oficiais, como histórico escolar, declarações e diplomas, podem ser solicitados por meio da Secretaria de Administração Acadêmica (SAA) ou pelo sistema SIGAA, respeitando os prazos e procedimentos.",0.9999999999,0.9254686111380894,0.0,1.0,0.8542522787634355,0.1999999996,
Quais são as opções de assistência socioeconômica disponíveis para estudantes na UnB?,"A UnB oferece diversas ações de apoio socioeconômico aos estudantes, englobadas na Política de Assistência Estudantil.  Exemplos incluem o Programa Bolsa Alimentação no Restaurante Universitário e o Programa Moradia Estudantil da Graduação (PME-G), que oferece auxílio moradia e vagas em residências estudantis. 


","['permanência dos(as) estudantes socioeconomicamen-\nte vulneráveis e/ou em risco social na UnB. Esses pro-\ngramas oferecem desde instalações para moradia até\nalimentação, passando por auxílios em dinheiro para\nmanutenção das necessidades básicas. Essas ações\nconstituem a Política de Assistência Estudantil da UnB.\nSe você se enquadra nessa situação, precisa ficar aten-\nto(a) às regras e prazos para participar desses progra-\nmas e ter direito aos benefícios.\nAlguns exemplos de programas estão listados abaixo.\nPrograma Bolsa Alimentação no Restaurante\nUniversitário\nPrograma Moradia Estudantil da Graduação (PME-\n-G) nas modalidades Auxílio Moradia, Vaga naPreciso Ao:\nde ajuda Ss\nNa UnB, a gente caminha junto, sempre. Por isso, há\nvárias iniciativas de integração e acolhimento. Alguns\ncursos realizam atividades específicas para auxiliar na\nadaptação ao ritmo de vida no ensino superior. Tam-\nbém podem acontecer cursos extracurriculares com\nconteúdos ou aspectos relevantes da prática da sua O\nfutura profissão. Esses cursos e acolhimento ocor- O\nrem mais comumente durante a Semana Universitária,\nevento anual da UnB promovida pelo DEX. Consulte\no(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-opção igualmente incrível é ingressar\nem projetos, programas e ações de\nextensão, nos quais se vê a interface\nentre a Universidade e a sociedade,\ncom a aplicação de conhecimento\nnos âmbitos científico, tecnológico,\nPara saber mais sobre a iniciação científica ou so-\nbre a extensão, acesse os sites do Decanato de\nPós-Graduação (DPG): www.dpg.unb.br e do De-\ncanato de Extensão (DEX): www.dex.unb.br.\nartístico,\npolítico,\nde forma\nesportivo,\neducacional e cultural,\ninterdisciplinar e interprofissional.\nEsses projetos oportunizam identificar\ncomo os conhecimentos que\nproduzimos podem contribuir para\nmelhorar a vida da nossa comunidade,\nmostram, também, que outras formas']","A UnB oferece opções de assistência socioeconômica, como bolsas de permanência, auxílios alimentação, moradia e transporte, voltados para estudantes em situação de vulnerabilidade social.",,0.9055418794481538,,1.0,0.8985514944340114,0.0,
Como solicitar a dispensa de disciplina na UnB por já ter cursado conteúdo equivalente em outra instituição?,"Para solicitar a dispensa de disciplina na UnB por já ter cursado conteúdo equivalente em outra instituição, você deve solicitar o aproveitamento de estudos. Esse processo envolve a análise das disciplinas cursadas com aprovação na instituição anterior pelos professores especialistas da área.  A comparação das ementas é feita para verificar a equivalência em conteúdo e duração. 

Lembre-se que essa solicitação só pode ser feita nos semestres iniciais do curso. 
","['site wyw.deg.unb.br.\n43\nAproveitamento de disciplinas\ncursadas em outra instituição de\nensino superior\nSim, é possível aproveitar disciplinas que você já tenha\nfeito fora da UnB, caso elas sejam equivalentes em con-\nteúdo e em duração. Para isso, você deverá solicitar o\naproveitamento de estudos, requerendo a análise de to-\ndas as disciplinas cursadas com aprovação na instituição\nde origem. A análise e a comparação das ementas são\nfeitas pelos(as) professores(as) especialistas na área.\nPor fim, não espere demais para solicitar aproveita-\nmentos, pois só é possível fazer isso nos semestres\niniciais do curso!\n3€ IMPORTANTE: Não é possível aproveitar disciplinashistórico.\nIMPORTANTE: Apesar de os componentes que compõem\numa cadeia de seletividade serem integralizados como opta-\ntivos, o não cumprimento da condição em horas relacionadas\nà cadeia impede a conclusão do curso pelo(a) estudante.\nDisciplinas equivalentes\nComo a UnB tem muitos cursos de graduação, com múl-\ntiplas estruturas, alguns componentes curriculares, espe-\ncialmente disciplinas, são semelhantes em ementa e carga\nhorária, ou seja, abordam, em grande parte, os mesmos\nconteúdos. Nesses casos, pode haver registro de equiva-\nlência entre elas, o que significa que, ao cursar uma, você\nserá dispensado(a) da outra. A equivalência pode ocorrerparticipar das discussões no âmbito desses órgãos (em\ntodos há representação estudantil).\nRevisão de menção\nCaso discorde da menção que recebeu, você deverá\npreencher o formulário de revisão de menção, incluindo\na justificativa para o pedido, e anexar qualquer docu-\nmento que julgar pertinente para embasar seu pedido.\nO processo é aberto na própria secretaria do curso ou\nda sua unidade acadêmica e, a partir da data da solici-\ntação, o(a) professor(a) dispõe de 15 dias corridos para\nanalisar o pedido.\nCaso a solicitação não seja atendida, você poderá inter-\npor recurso às instâncias superiores da UnB, na seguin-\nte ordem: colegiado do curso, conselho do instituto ou']",A dispensa de disciplina pode ser solicitada quando o estudante comprova ter cursado conteúdo equivalente em outra instituição. O pedido deve ser formalizado junto à coordenação do curso com documentação comprobatória.,,0.9196716214271046,,1.0,0.9287930262279395,0.0,
Como a UnB lida com a inclusão e diversidade?,"A UnB promove iniciativas de integração e acolhimento, como atividades específicas em alguns cursos para auxiliar na adaptação ao ensino superior e cursos extracurriculares relevantes para as futuras profissões.  Essas ações ocorrem principalmente durante a Semana Universitária, evento anual promovido pelo DEX. 


","['Preciso Ao:\nde ajuda Ss\nNa UnB, a gente caminha junto, sempre. Por isso, há\nvárias iniciativas de integração e acolhimento. Alguns\ncursos realizam atividades específicas para auxiliar na\nadaptação ao ritmo de vida no ensino superior. Tam-\nbém podem acontecer cursos extracurriculares com\nconteúdos ou aspectos relevantes da prática da sua O\nfutura profissão. Esses cursos e acolhimento ocor- O\nrem mais comumente durante a Semana Universitária,\nevento anual da UnB promovida pelo DEX. Consulte\no(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-nos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-tes virtuais de aprendizagem. Curtam este espaço amplo\nde ousadia, de diálogo, de debate e de democracia.\nNão deixem escapar as diversas oportunidades de tro-\nca de conhecimentos e de pesquisa que a UnB oferece.\nUm dos diferenciais da nossa Universidade é o currículo\ninterdisciplinar. Se entreguem à experiência da inicia-\nção científica e participem da nossa tradicional Semana\nUniversitária.\nFiquem atentos também às atividades de extensão, que\npermitem uma aproximação única da sociedade, com\narte, ciência, inovação e desenvolvimento social. As\ndisciplinas optativas e de módulo livre são trilhas para\nnovas vivências e descobertas.\nCada semestre é chance única para que vocês aumen-']","A UnB promove a inclusão e a diversidade por meio de políticas afirmativas, programas de assistência estudantil e ações de combate à discriminação e ao preconceito em todas as suas formas.",0.0,0.8964236657751075,0.0,1.0,0.8678474539286873,0.1999999996,
Como solicitar matrícula em disciplinas optativas na UnB?,"O texto fornecido não contém informações sobre como solicitar matrícula em disciplinas optativas na UnB.  Desculpe, mas eu não sei te responder. 
","['de matrícula, acesse www.deg.unb.br.\nSolicitou matrícula, mas, depois do pro-\ncessamento, não conseguiu a vaga?\nCalma, você terá a chance de fazer nova\nsolicitação, para isso O processo ocorre\nem fases, conforme descrito a seguir.\nEtapas da matrícula\nO processo de solicitação da matrícula ocorre em duas\netapas (matrícula e rematrícula), seguidas por um mo-\nmento de matrícula extraordinária.\nNa primeira etapa (matrícula), você solicitará vaga\nnas turmas disponibilizadas. Após o processamento, é\npublicado o resultado indicando quais vagas você de\nfato conseguiu.\nA segunda etapa (rematrícula) é o momento de tentar\nestratégias alternativas, pois essa etapa nada mais éetc.) ocorre de forma diferente no semestre de ingresso\n(primeiro semestre). Basicamente, a própria UnB reali-\nza a matrícula dos(as) calouros(as) nos componentes\ncurriculares, mas a partir do segundo semestre as(os)\nestudantes são responsáveis pelo processo de solicita-\nção de matrícula em componentes curriculares.\nSe você ingressou por meio de Transferência Facultati-\nva (TF) ou por Portador de Diploma de Curso Superior\n(DCS), a matrícula nas disciplinas do primeiro semes-\ntre será um pouco diferente, isso porque é provável\nque você não precise cursar as disciplinas do primei-\nro semestre do curso. Nesse caso, fique atento(a) às\norientações encaminhadas para o seu e-mail. Mas nãode, todos os documentos oficiais da UnB são eletrônicos,\ncom sistemas que permitem atestar a autenticidade.\nPeticionamento eletrônico\nPeticionamento eletrônico é uma forma que o(a) próprio(a)\nestudante tem de abrir um processo no Sistema Eletrônico\nde Informação (SEI). Essa opção está disponível para al-\ngumas solicitações, como solicitações de aproveitamento\nde estudos, reintegração e trancamento justificado.\nHistórico escolar\nEsse é o documento que reúne informações acadêmi-\ncas a seu respeito no âmbito do seu curso, tais como\nano e forma de ingresso, componentes cursados, men-\nções, trancamentos etc. É possível obter o histórico']","A matrícula em disciplinas optativas pode ser solicitada pelo sistema SIGAA/Matrícula Web, observando os critérios de disponibilidade de vagas, pré-requisitos e limites de créditos permitidos.",,0.0,,0.5,0.8814695767103162,0.0,
Como funciona o sistema de tutoria na UnB?,"A tutoria de graduação da UnB integra as ações do Decanato de Ensino de Graduação (DEG) para melhorar a qualidade do ensino e aprendizagem, reduzir reprovação e evasão. 

Estudantes mais experientes e com bom desempenho acadêmico, sob coordenação pedagógica docente, auxiliam outros estudantes na integração à universidade e no potencialização da aprendizagem.  
","['mas também conversando diretamente com professo-\nres(as), coordenador(a) e demais servidores(as). Além\ndisso, há um canal formal para registros dessa nature-\nza: a Ouvidoria da UnB. Acesse www.ouvidoria.unb.br e\nveja como funciona.só é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.nos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-']","O sistema de tutoria na UnB oferece orientação acadêmica e acompanhamento para os estudantes, auxiliando no desenvolvimento de habilidades e no planejamento da trajetória acadêmica.",0.9999999999,0.8665046875591081,1.0,1.0,0.8684690450880899,0.0,
Quais são os requisitos e processos para mudança de curso na UnB?,"Desculpe, mas eu não sei te responder. 
","['GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)Formatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-ficas do MEC e estão em constante atualização. Ou seja,\na estrutura curricular pode ser alterada enquanto você\nestiver na UnB e, nesse caso, é sempre interessante mi-\ngrar para o novo currículo, pois ele será mais moderno\ne aderente às normas mais atuais, mas é possível con-\ntinuar no currículo que estava vigente no momento do']","A mudança de curso pode ser solicitada por meio da Transferência Facultativa, um processo seletivo interno, desde que o estudante cumpra os requisitos estabelecidos pela UnB e pelo curso desejado.",0.0,0.0,0.0,0.0,0.8172080523726778,0.0,
Como acessar e usar a plataforma APRENDER 3 da UnB?,"A plataforma APRENDER 3 permite a criação de salas virtuais de disciplinas, com materiais digitais, ferramentas de comunicação, salas de webconferência e outros recursos.  Para acessá-la e utilizá-la, você pode visitar o site do Centro de Educação a Distância (CEAD) da UnB: www.cead.unb.br. Lá, você encontrará informações sobre o ambiente APRENDER 3, incluindo tutoriais e suporte para dúvidas.  


","['O APRENDER 3 possibilita a criação\nde salas virtuais de disciplinas, em\nque são disponibilizados materiais di-\ngitais de apoio, ferramentas de comu-\nnicação, salas de webconferência e\ndiversos outros recursos. A unidade\nresponsável pela gestão do ambiente\nAPRENDER é o Centro de Educação a\nDistância (CEAD) e você pode ter mais\ninformações sobre esse ambiente em\nwww.cead.unb.br. Por meio desse link,\nvocê também poderá tirar dúvidas sobrenos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-9) Início das aulas \nConsultar Calendário Acadêmico por Atividades e \nconferir data do Inspira UnB. \nConsultar Calendário Acadêmico por Atividades \ne conferir data do início das aulas. \nEm caso de dúvidas sobre Office 365, acessar: \nsupport.office.com']","A plataforma APRENDER 3 é o ambiente virtual de aprendizagem da UnB baseado no software Moodle. É acessada com o login institucional e permite acompanhar materiais, atividades e webconferências das disciplinas online.",0.9999999999,0.8837219057748374,0.5,0.8888888888888888,0.9435580447642153,0.249999999375,
